finishTime
97680.0
97030.0
96800.0
96770.0
96710.0
96570.0
96540.0
96540.0
96500.0
96480.0
96170.0
97230.0
96830.0
96320.0
96160.0
96130.0
96050.0
95910.0
95900.0
95830.0
96130.0
96020.0
96000.0
95990.0
95790.0
95630.0
95500.0
95340.0
95300.0
95280.0
97940.0
97580.0
97450.0
97210.0
97150.0
96890.0
96480.0
96350.0
96330.0
96160.0
96140.0
96270.0
95640.0
95400.0
95390.0
95350.0
95300.0
95190.0
95070.0
95070.0
94920.0
98570.0
96770.0
95630.0
94870.0
94720.0
94640.0
94620.0
94620.0
94490.0
94480.0
94380.0
94340.0
94320.0
95870.0
95840.0
95810.0
95750.0
95670.0
95050.0
95000.0
94860.0
94840.0
94740.0
95890.0
95880.0
95800.0
95760.0
95610.0
95170.0
95160.0
95130.0
94980.0
94930.0
94890.0
94810.0
94780.0
97550.0
95700.0
95650.0
95600.0
95310.0
95150.0
94960.0
94940.0
94650.0
94500.0
94480.0
94290.0
94190.0
93780.0
98050.0
97950.0
97360.0
96970.0
96680.0
96590.0
96530.0
96240.0
96060.0
96000.0
95850.0
95830.0
95830.0
95760.0
96260.0
96230.0
96140.0
95860.0
95840.0
95830.0
95660.0
95630.0
95460.0
95390.0
95350.0
95230.0
95060.0
95440.0
95250.0
95050.0
95040.0
94910.0
94860.0
94750.0
94450.0
94380.0
94170.0
94130.0
94070.0
96300.0
95820.0
95370.0
95350.0
95210.0
95130.0
94980.0
94820.0
94690.0
94580.0
97040.0
96430.0
96220.0
96100.0
96060.0
96050.0
96040.0
96020.0
95950.0
95950.0
95680.0
95610.0
95460.0
95370.0
96920.0
96260.0
95890.0
95660.0
95230.0
95140.0
94980.0
94920.0
94910.0
94870.0
94860.0
94850.0
94710.0
94560.0
96820.0
96390.0
96200.0
96080.0
96010.0
95890.0
95790.0
95570.0
95550.0
95450.0
95370.0
95260.0
95110.0
97270.0
97230.0
97140.0
97060.0
97000.0
96440.0
96160.0
96070.0
95940.0
95900.0
95800.0
95660.0
95590.0
95500.0
96540.0
96450.0
96310.0
96070.0
96050.0
95710.0
95480.0
95410.0
95320.0
95250.0
94970.0
94690.0
98660.0
97270.0
97110.0
97070.0
96200.0
96170.0
96050.0
96030.0
95890.0
95870.0
95870.0
95680.0
95380.0
97740.0
97700.0
97060.0
96940.0
96580.0
96520.0
96500.0
96330.0
96210.0
96160.0
95980.0
95980.0
95720.0
97700.0
97330.0
96850.0
96830.0
96540.0
96330.0
96160.0
96130.0
96100.0
95890.0
95880.0
95740.0
95480.0
95390.0
96040.0
95830.0
95830.0
95590.0
95510.0
95510.0
95440.0
95300.0
94940.0
94850.0
96720.0
96660.0
96110.0
96040.0
95970.0
95900.0
95870.0
95850.0
95730.0
95620.0
97880.0
96680.0
96450.0
96310.0
96160.0
96140.0
96090.0
96030.0
96010.0
95880.0
95810.0
95800.0
95800.0
95600.0
98150.0
97210.0
96970.0
96900.0
96780.0
96730.0
96690.0
96670.0
96650.0
96550.0
96380.0
96380.0
96290.0
95960.0
95260.0
95250.0
95190.0
95040.0
94980.0
94980.0
94950.0
97330.0
97070.0
96620.0
96190.0
96130.0
96090.0
96050.0
96030.0
95830.0
95750.0
95720.0
95390.0
97060.0
97020.0
96500.0
96360.0
96220.0
96210.0
96180.0
96180.0
96180.0
96060.0
95780.0
95670.0
95610.0
95500.0
97240.0
96360.0
96290.0
96180.0
95890.0
95440.0
94900.0
94870.0
94460.0
94440.0
94400.0
94290.0
94230.0
94110.0
96210.0
95940.0
95740.0
95710.0
95450.0
95440.0
97990.0
97340.0
97270.0
97210.0
97050.0
97050.0
96890.0
96870.0
96790.0
96770.0
96750.0
96710.0
96610.0
96440.0
95940.0
95030.0
94980.0
94970.0
94810.0
94790.0
94560.0
94300.0
94230.0
94190.0
96400.0
95540.0
95450.0
95340.0
95220.0
95040.0
95000.0
94910.0
94900.0
94750.0
94480.0
97570.0
97540.0
97540.0
97170.0
97150.0
97040.0
96850.0
96760.0
96750.0
96670.0
96600.0
96530.0
96510.0
98460.0
98350.0
97550.0
97160.0
97040.0
96760.0
96690.0
96500.0
96200.0
95970.0
97510.0
96960.0
96840.0
96550.0
96510.0
96440.0
96190.0
96140.0
96070.0
95880.0
95830.0
95760.0
95610.0
95350.0
97310.0
96430.0
95900.0
95900.0
95830.0
95760.0
95690.0
95660.0
95630.0
95370.0
95350.0
95300.0
95280.0
94640.0
97830.0
97620.0
97300.0
97010.0
96820.0
96730.0
96720.0
96680.0
96680.0
96630.0
96580.0
96330.0
95930.0
97610.0
96550.0
96410.0
96350.0
96130.0
96020.0
95940.0
95840.0
95740.0
95610.0
95540.0
97130.0
96760.0
96250.0
96190.0
95990.0
95520.0
95470.0
95320.0
95310.0
95060.0
95010.0
94990.0
94710.0
94690.0
94960.0
94930.0
94870.0
94700.0
94480.0
94460.0
94350.0
94130.0
94010.0
93960.0
93910.0
97250.0
96760.0
96670.0
96540.0
96490.0
96420.0
96300.0
96300.0
96240.0
96190.0
96020.0
95980.0
95780.0
95410.0
95300.0
95090.0
95000.0
94920.0
94750.0
94730.0
94650.0
94650.0
94630.0
94600.0
94120.0
96390.0
96220.0
96130.0
96050.0
95950.0
95940.0
95820.0
95810.0
95650.0
95570.0
95560.0
95330.0
95310.0
95190.0
94120.0
93910.0
93820.0
93750.0
93630.0
93510.0
93490.0
93460.0
93160.0
93120.0
96180.0
96120.0
95950.0
95640.0
95640.0
95530.0
95490.0
95360.0
95250.0
95230.0
95200.0
95180.0
94950.0
95870.0
95360.0
94970.0
94930.0
94610.0
94570.0
94540.0
94290.0
94250.0
94240.0
94240.0
93950.0
96460.0
96230.0
95560.0
94940.0
94910.0
94830.0
94800.0
94690.0
94630.0
94630.0
94590.0
94350.0
96820.0
96490.0
95890.0
95870.0
95810.0
95720.0
95260.0
95180.0
94710.0
94450.0
98360.0
98350.0
98000.0
97330.0
97300.0
97130.0
97100.0
97080.0
96880.0
96790.0
96680.0
96510.0
96450.0
95960.0
