date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,B,H,TT,CP,V,XB,SR,P,PC,E,BO,SB,PS,Sex_c,Sex_f,Sex_g,Sex_h,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20180902.0,9.0,3.0,11.0,1.0,3.0,1/8/10/10/11/4,nan,WINSTON'S LAD,T348,C Y Ho,nan,5.0,K W Lui,75,+7,1076.0,+5,1.09.31,7.0,-,786600.0,1,H,Here We Are Syndicate,Churchill Downs,Caralowe,PP,127.0,TURF - B Course,1200M,3,1,8,10,10,11,4,H,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25,1.0,1.0,0.1487603305785124,0.42574257425742573,6.0
20180902.0,5.0,2.0,50.0,13.0,2.0,11/1/3,nan,ROMANTIC BONANZA,B344,G van Niekerk,nan,4.0,C S Shum,57,+5,1133.0,+11,1.10.10,3.0,-,524400.0,1,B/TT,Ten Pros Syndicate,Savabeel,Glam Slam,PPG,130.0,TURF - B Course,1200M,4,11,1,3,6.417066666666706,6.323215289488556,6.2689573459716685,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2512437810945271,5.0,1.4523217247097844,0.2512437810945255,0.31666666666666665,6.550580431177446
20180902.0,5.0,10.0,22.0,12.0,10.0,6/11/10,nan,MONEY MARSHAL,B134,D Whyte,nan,10.0,M J Freedman,46,+24,1126.0,+1,1.10.23,4.0,-,193200.0,+ 1,CP/TT,Cai Shui Syndicate,Iffraaj,Speedalot,PPG,119.0,TURF - B Course,1200M,4,6,11,10,6.417066666666706,6.323215289488556,6.2689573459716685,CP,TT,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,6.0,0.0,0.28695652173913044,0.21311475409836064,3.5
20180902.0,5.0,12.0,89.0,11.0,12.0,8/10/10/8,nan,GLORIAM,A223,M Chadwick,nan,13.0,P F Yiu,42,+8,1220.0,+33,nan,4.0,-,115575.0,1,B,Dr Jimmy Wong Chi Ho,Mossman,Fromage,PPG,115.0,TURF - B Course,1200M,4,8,10,10,8,6.323215289488556,6.2689573459716685,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,3.0,0.0,0.16666666666666666,0.2601626016260163,3.5
20180902.0,5.0,13.0,16.0,10.0,13.0,6/2/7/9/9/7,nan,SUPER EURO STAR,V313,M F Poon,nan,6.0,C W Chang,42,-3,1082.0,+9,1.09.41,5.0,-,1089050.0,+ 1,TT,Mr & Mrs Li Yiu Keung and Clement Li,Compton Place,Heliograph,ISG,110.0,TURF - B Course,1200M,4,6,2,7,9,9,7,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.3,6.0,3.0,0.3140495867768595,0.16363636363636364,8.0
20180902.0,5.0,9.0,31.0,9.0,9.0,1/8/5/3/10/3,nan,THE FULL BLOOM,V243,U Rispoli,nan,12.0,C H Yip,47,-1,1088.0,+22,1.09.52,5.0,-,972900.0,1,nan,Gary Lee Sai Ho,Zebedee,Break Of Dawn,PP,120.0,TURF - B Course,1200M,4,1,8,5,3,10,3,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.226890756302521,0.28368794326241137,3.5
20180902.0,5.0,6.0,22.0,8.0,6.0,9/9/7/10/6/4,nan,THE CREATETH,A336,A Sanna,nan,11.0,J Moore,54,-3,1082.0,-22,1.09.28,5.0,-,1389200.0,1,CP1/TT,Edwin Cheung Hon Kit,Henrythenavigator,Creative Plan,PP,127.0,TURF - B Course,1200M,4,9,9,7,10,6,4,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.14666666666666667,0.21978021978021978,3.5
20180902.0,5.0,7.0,14.0,7.0,7.0,7/9/6/2/9/3,nan,PEACE N PROSPERITY,T210,K C Leung,nan,1.0,K H Ting,53,+2,1041.0,+15,1.09.81,7.0,-,0.0,1,TT,Cheung Ming Man Cheung Ying Ho Freddy Choi Kwok Sai & Joseph Lee Chung Tak,Valixir,Suzy Rocks,PP,126.0,TURF - B Course,1200M,4,7,9,6,2,9,3,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,1.0,4.0,0.2196969696969697,0.25124378109452694,7.0
20180902.0,5.0,1.0,6.5,6.0,1.0,3/1/10/7/9/6,nan,ALL YOU NEED,A006,N Callan,nan,8.0,R Gibson,60,+4,1186.0,+5,1.09.45,5.0,-,87400.0,1,CP/H,Eric Ng Wing Kwong,Danerich,Metung Belle,PPG,133.0,TURF - B Course,1200M,4,3,1,10,7,9,6,CP,H,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.8,5.0,4.0,0.1956521739130435,0.34444444444444444,11.0
20180902.0,5.0,3.0,14.0,5.0,3.0,11/4/11/12/10/6,nan,FLYING LOVER,B058,C Wong,nan,5.0,Y S Tsui,55,-2,1065.0,0,1.09.04,5.0,-,1283400.0,1,B,Simon Tso Louis Chan Wai Mau Robert Lui Chi Wang & Henry Leung Kam Tong,Sepoy,Alberton Park,PP,118.0,TURF - B Course,1200M,4,11,4,11,12,10,6,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.26666666666666666,0.18461538461538463,3.5
20180902.0,5.0,8.0,29.0,4.0,8.0,11/13/8/3/5/3,nan,SHANGHAI DRAGON,B114,K Teetan,nan,2.0,T P Yung,50,+4,1138.0,-3,1.09.91,4.0,-,257600.0,+ 1,B-,Steven Leung Man Hung,All Too Hard,Miss Tizzy,PPG,123.0,TURF - B Course,1200M,4,11,13,8,3,5,3,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,5.0,2.0,0.25333333333333335,0.21323529411764705,9.5
20180902.0,5.0,11.0,10.0,3.0,11.0,11/6/6/7,nan,HARBOUR CENTURY,A407,C Schofield,nan,7.0,A T Millard,45,+1,1119.0,-32,1.10.00,4.0,-,105800.0,+ 1,B,Tony Chan Chi Ming,Pluck,Dream Leica,PPG,118.0,TURF - B Course,1200M,4,11,6,6,7,6.323215289488556,6.2689573459716685,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.21428571428571427,0.23809523809523808,3.5
20180902.0,5.0,5.0,27.0,2.0,5.0,6/4/5/5/1/14,nan,SMART CHARADE,A314,H N Wong,nan,3.0,W Y So,54,-10,1150.0,+33,nan,4.0,-,1249600.0,1,B/TT,Toru Okawa,Fastnet Rock,Aniarnota,ISG,124.0,TURF - B Course,1200M,4,6,4,5,5,1,14,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2512437810945271,17.0,1.4523217247097844,0.15463917525773196,0.3157894736842105,6.550580431177446
20180902.0,5.0,4.0,1.8,1.0,4.0,2/5/13,nan,KING OPIE,B034,Z Purton,nan,9.0,F C Lor,54,-29,1094.0,-26,1.09.72,4.0,-,3753300.0,+ 1,nan,Mr & Mrs Jimmy Leung Kwok Wai and Mr & Mrs Thomas Leung Wai Kin,Ocean Park,Hope So,PPG,127.0,TURF - B Course,1200M,4,2,5,13,6.417066666666706,6.323215289488556,6.2689573459716685,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,1.0,1.0,0.527027027027027,0.3218390804597701,9.5
20180902.0,4.0,1.0,118.0,14.0,1.0,10/10/9/13/12,nan,SURE SUPREME,B233,K C Leung,nan,14.0,M J Freedman,40,+26,1135.0,+16,1.10.68,4.0,-,41400.0,1,XB-,Star Chan Iu Seng Winnie Chan Wing Yan Simon Chan Cham Man & Vincent Chan Cham Wai,Your Song,Hidden Spirit,PPG,133.0,TURF - B Course,1200M,5,10,10,9,13,12,6.2689573459716685,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.2196969696969697,0.21311475409836064,4.5
20180902.0,4.0,3.0,57.0,13.0,3.0,7/10/14/11/12/9,nan,VICTORY MARCH,B133,C Y Ho,nan,8.0,C Fownes,37,+11,1116.0,-6,1.10.57,4.0,-,0.0,1,nan,Vincent See Wai Sing,I Am Invincible,Calemore,PPG,128.0,TURF - B Course,1200M,5,7,10,14,11,12,9,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,8.0,0.0,0.1487603305785124,0.1937984496124031,4.5
20180902.0,4.0,14.0,122.0,12.0,14.0,9/11/12/14/14/12,nan,ELITE POWER,B059,G van Niekerk,nan,10.0,D E Ferraris,22,+2,1149.0,-15,1.10.78,5.0,-,0.0,+ 1,TT,Fidelity Racing Syndicate,Best Choice,No Selection,PPG,115.0,TURF - B Course,1200M,5,9,11,12,14,14,12,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.2512437810945255,0.205607476635514,4.5
20180902.0,4.0,10.0,3.9,11.0,10.0,2/1/5/8/5/9,nan,EXPONENTS,A031,H N Wong,nan,6.0,Y S Tsui,29,+1,1144.0,+13,1.10.49,5.0,-,552000.0,+ 1,V,Lily Chan Li Lei & Marc Chan,Foxwedge,Sunday Service,PPG,119.0,TURF - B Course,1200M,5,2,1,5,8,5,9,V,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,4.0,1.0,0.15463917525773196,0.18461538461538463,12.0
20180902.0,4.0,7.0,22.0,10.0,7.0,2/6/10/6/8/11,nan,THE INVINCIBLE,A191,C Schofield,nan,4.0,W Y So,33,+8,1066.0,+15,1.11.33,5.0,-,48300.0,1,B,Derrick Liu Lap Wai & Alcott Liu Kin Ping,Rip Van Winkle,Electrostatic,PPG,126.0,TURF - B Course,1200M,5,2,6,10,6,8,11,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2512437810945271,1.0,1.4523217247097844,0.21428571428571427,0.3157894736842105,6.550580431177446
20180902.0,4.0,9.0,14.0,9.0,9.0,12/7/10/3/6/1,nan,REGENCY HONEY,A059,H T Mo,nan,9.0,C S Shum,30,-4,1060.0,+9,1.10.51,5.0,-,465750.0,+ 1,V-/B2/TT,Family Syndicate,Rios,Bella Boyd,PPG,118.0,TURF - B Course,1200M,5,12,7,10,3,6,1,nan,nan,TT,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25,1.0,1.0,0.25555555555555554,0.31666666666666665,11.0
20180902.0,4.0,6.0,30.0,8.0,6.0,4/4/5/14/9/11,nan,ROCHFORD,A208,W M Lai,nan,12.0,L Ho,33,+5,1194.0,+1,1.11.32,5.0,-,334650.0,+ 1,V,Gigi Wong Fook Chi,Red Element,Bokissa,PPG,126.0,TURF - B Course,1200M,5,4,4,5,14,9,11,V,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,6.0,0.0,0.14864864864864866,0.23711340206185566,4.5
20180902.0,4.0,4.0,9.4,7.0,4.0,4/4/4/4/8/11,nan,MULTIMAX,T129,K C Ng,nan,2.0,A S Cruz,35,-8,1140.0,-21,1.09.11,7.0,-,1288000.0,+ 1,CP/TT,Perfect Ten Syndicate,Court Command,Fairy Tree,PPG,125.0,TURF - B Course,1200M,5,4,4,4,4,8,11,CP,TT,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,4.0,0.0,0.029411764705882353,0.21739130434782608,4.5
20180902.0,4.0,5.0,11.0,6.0,5.0,1/10/3/4/7/10,nan,OTOUTO,V074,K Teetan,nan,13.0,A T Millard,35,+2,1072.0,0,1.10.55,6.0,-,624450.0,+ 1,B,The Smartest Syndicate,Haradasun,Libor Lady,PP,128.0,TURF - B Course,1200M,5,1,10,3,4,7,10,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.16666666666666666,1.0,2.0,0.25333333333333335,0.23809523809523808,10.0
20180902.0,4.0,12.0,22.0,5.0,12.0,5/3/2/11/13/5,nan,CORRE RAPIDO,A053,C Murray,nan,1.0,R Gibson,27,-14,1147.0,-7,1.10.84,6.0,-,1066050.0,+ 1,B/TT2,Kenneth Kong Siu Chee & Elaine Kong Yick Ning,Iffraaj,Charangas,PPG,120.0,TURF - B Course,1200M,5,5,3,2,11,13,5,B,nan,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,6.0,0.0,0.2512437810945255,0.34444444444444444,4.5
20180902.0,4.0,8.0,3.4,4.0,8.0,2/6/7/8/12/6,nan,VICTOR EMPEROR,S425,Z Purton,nan,5.0,C H Yip,31,+9,1143.0,-9,1.09.22,7.0,-,234600.0,+ 1,TT,David Lai Hin Kiu,Kaphero,Frustration,PPG,124.0,TURF - B Course,1200M,5,2,6,7,8,12,6,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.527027027027027,0.28368794326241137,4.5
20180902.0,4.0,2.0,10.0,3.0,2.0,6/8/8/9/11/5,nan,NATURAL FLARE,A340,D Whyte,nan,11.0,K L Man,39,-4,1144.0,+8,1.10.13,4.0,-,792350.0,+ 1,nan,Kenneth Hui Yat Hing & Alexander Hui Yat Chuen,Smart Missile,Porschalaine,PPG,132.0,TURF - B Course,1200M,5,6,8,8,9,11,5,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,5.0,0.0,0.28695652173913044,0.2,4.5
20180902.0,4.0,11.0,31.0,2.0,11.0,13/9/9/11/10/13,nan,SEA PEARL,B142,N Callan,nan,3.0,J Moore,28,-2,1037.0,-5,nan,4.0,-,151800.0,1,CP-/H-/XB-,HK Golf Club Racing Syndicate,Tavistock,Kylemore Abbey,PPG,121.0,TURF - B Course,1200M,5,13,9,9,11,10,13,nan,nan,nan,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2512437810945271,1.0,1.4523217247097844,0.1956521739130435,0.21978021978021978,6.550580431177446
20180902.0,4.0,13.0,8.2,1.0,13.0,9/10/5/5/10/6,nan,RICHCITY FORTUNE,V088,C Wong,nan,7.0,K H Ting,24,-6,1159.0,-3,1.09.86,6.0,-,1300650.0,+ 1,H/XB/TT,Rich City Syndicate,Lope de Vega,Dancescape,PPG,107.0,TURF - B Course,1200M,5,9,10,5,5,10,6,H,XB,TT,None,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.14285714285714285,10.0,1.0,0.26666666666666666,0.25124378109452694,9.0
20180902.0,3.0,4.0,7.1,7.0,4.0,3/11/2/10/2/12,nan,FABULOUS ONE,T005,H N Wong,nan,5.0,W Y So,102,+17,1137.0,+25,1.08.35,7.0,-,292500.0,nan,XB/TT,Fabulous Horse Syndicate,Elusive City,Beautiful Unicorn,PPG,110.0,TURF - B Course,1200M,1,3,11,2,10,2,12,XB,TT,None,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25,5.0,1.0,0.15463917525773196,0.3157894736842105,1.0
20180902.0,3.0,5.0,4.0,6.0,5.0,5/1/1/5/12/3,nan,JUMBO LUCK,V068,M L Yeung,nan,6.0,K W Lui,99,-1,1191.0,-4,1.08.23,6.0,-,984750.0,nan,nan,Conrad Fung Kwok Keung & Chris Fung Kwok Hung,Reward For Effort,Maid In Secret,PPG,111.0,TURF - B Course,1200M,1,5,1,1,5,12,3,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2857142857142857,7.0,2.0,0.1565217391304348,0.42574257425742573,2.0
20180902.0,3.0,1.0,9.9,5.0,1.0,1/3/1/9/4/6,nan,SOUTHERN LEGEND,A252,C Schofield,nan,1.0,C Fownes,123,+1,1149.0,-10,1.09.08,6.0,-,6726875.0,nan,V,Boniface Ho Ka Kui,Not A Single Doubt,Donna's Appeal,PP,133.0,TURF - B Course,1200M,1,1,3,1,9,4,6,V,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,11.0,2.0,0.21428571428571427,0.1937984496124031,4.0
20180902.0,3.0,6.0,18.0,4.0,6.0,1/3/8/7/2/3,nan,CALIFORNIA FORTUNE,A415,K C Ng,nan,3.0,A S Cruz,95,-9,1261.0,+24,1.09.08,5.0,-,3162750.0,nan,B/TT,Lucy Lu Kai Yee,Fastnet Rock,Mimi Lebrock,PP,110.0,TURF - B Course,1200M,1,1,3,8,7,2,3,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,17.0,4.0,0.029411764705882353,0.21739130434782608,3.0
20180902.0,3.0,7.0,4.2,3.0,7.0,3/1/2/9/1/3,nan,WISHFUL THINKER,B180,K Teetan,nan,2.0,R Gibson,92,-20,1175.0,+5,1.08.55,5.0,-,6008125.0,nan,nan,Ideal Brilliance Syndicate,I Am Invincible,Zebithea,PP,113.0,TURF - B Course,1200M,1,3,1,2,9,1,3,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.8333333333333334,8.0,5.0,0.25333333333333335,0.34444444444444444,5.0
20180902.0,3.0,3.0,7.7,2.0,3.0,8/2/2/5/6/1,nan,BORN IN CHINA,T103,D Whyte,nan,7.0,K W Lui,113,+8,1082.0,+4,1.08.33,7.0,-,1958125.0,nan,B,Guo Qin Jun Kwok Ho & Chiu Yi,Shamardal,Pearl Dance,PP,123.0,TURF - B Course,1200M,1,8,2,2,5,6,1,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,4.0,3.0,0.28695652173913044,0.42574257425742573,6.0
20180902.0,3.0,2.0,3.3,1.0,2.0,5/1/7/3/3/2,nan,WINNER'S WAY,A025,Z Purton,nan,4.0,A S Cruz,120,+3,1109.0,+3,1.08.17,6.0,-,3433750.0,nan,CP1/TT,Peter Young Wai Po & Dr Arthur Leung Shing Tat,Starcraft,Sunday Service,PP,130.0,TURF - B Course,1200M,1,5,1,7,3,3,2,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2512437810945271,8.0,1.0,0.527027027027027,0.21739130434782608,6.550580431177446
20180905.0,8.0,10.0,62.0,11.0,10.0,3/11/1/5/5/7,nan,PERPETUAL TREASURE,S191,M L Yeung,nan,10.0,T P Yung,83,-4,1130.0,-8,1.10.11,7.0,-,1283850.0,1,B/TT,Perpetual Friends Syndicate,Balmont,Novosibirsk,PP,116.0,TURF - B Course,1200M,2,3,11,1,5,5,7,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.1565217391304348,0.21323529411764705,2.0
20180905.0,8.0,5.0,6.8,10.0,5.0,4/6/5/10/6/11,nan,MAGIC LEGEND,A170,D Whyte,nan,6.0,J Moore,88,+13,1006.0,-1,1.08.96,5.0,-,627600.0,+ 1,nan,Jason Tam Siu Keung,Red Element,Trail Of Secrets,PP,123.0,TURF - B Course,1200M,2,4,6,5,10,6,11,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,6.0,0.0,0.28695652173913044,0.21978021978021978,2.0
