Draw,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Age,Season Stakes,AWT,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,SireRank,DamRank,horseRank,HorseMatchRank,JockeyRank,TrainerRank
11.0,19.0,-9.0,1124.0,18.0,6.0,531000.0,113.0,5.0,6.0,5.0,6.0,12.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.5,0.20634920634920634,0.19337016574585636
3.0,39.0,-4.0,1080.0,14.0,5.0,36000.0,132.0,5.0,9.0,10.0,6.0,5.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.5,0.37267080745341613,0.2236842105263158
12.0,37.0,1.0,1072.0,5.0,7.0,339000.0,130.0,5.0,1.0,4.0,2.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4.0,0.6666666666666666,13.0,0.23923444976076555,0.20522388059701493
2.0,30.0,-1.0,1154.0,-4.0,8.0,264000.0,123.0,5.0,2.0,5.0,7.0,6.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,14.0,0.2773722627737226,0.2422680412371134
1.0,38.0,10.0,1070.0,-8.0,6.0,462000.0,131.0,5.0,8.0,9.0,4.0,10.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1875,11.0,0.2109704641350211,0.14136125654450263
8.0,99.0,4.0,1126.0,23.0,6.0,0.0,120.0,1.0,6.0,11.0,2.0,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.24,0.21161825726141079
10.0,108.0,0.0,1146.0,8.0,6.0,3275000.0,127.0,1.0,2.0,3.0,5.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,2.0,0.1759656652360515,0.1807909604519774
4.0,103.0,4.0,1068.0,-4.0,9.0,639000.0,124.0,1.0,10.0,10.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.5,9.0,0.23923444976076555,0.24914675767918087
7.0,112.0,5.0,1137.0,25.0,6.0,84000.0,131.0,1.0,7.0,1.0,9.0,10.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.13725490196078433
11.0,104.0,24.0,1029.0,-3.0,6.0,1446000.0,125.0,1.0,5.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.18181818181818182,5.0,0.14705882352941177,0.23834196891191708
5.0,106.0,-9.0,1232.0,13.0,4.0,11800000.0,127.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.5,9.0,0.2109704641350211,0.19444444444444445
1.0,104.0,14.0,1176.0,-2.0,6.0,1214250.0,125.0,1.0,11.0,8.0,12.0,4.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,0.125,4.0,0.5116279069767442,0.24914675767918087
2.0,96.0,-12.0,1112.0,46.0,6.0,4226000.0,112.0,1.0,11.0,11.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.25,6.0,0.023076923076923078,0.2727272727272727
6.0,103.0,2.0,1131.0,1.0,6.0,801000.0,124.0,1.0,4.0,11.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,7.0,0.25,0.3014705882352941
9.0,104.0,0.0,1184.0,10.0,5.0,670500.0,123.0,1.0,7.0,10.0,11.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.5,9.0,0.14225941422594143,0.13725490196078433
3.0,108.0,-12.0,1125.0,21.0,4.0,8100000.0,129.0,1.0,2.0,5.0,2.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,11.0,0.23893805309734514,0.2727272727272727
10.0,58.0,38.0,1037.0,-10.0,5.0,0.0,126.0,4.0,10.0,13.0,11.0,6.675155784340287,6.657052206518604,6.618059792556437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.023076923076923078,0.19658119658119658
