date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,B,H,TT,CP,V,XB,SR,P,PC,E,BO,SB,PS,Sex_c,Sex_f,Sex_g,Sex_h,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20180905.0,3.0,4.0,51.0,9.0,4.0,11/12/10/11/11/10,nan,BORNTOACHIEVE,T313,M L Yeung,nan,1.0,Y S Tsui,55,+7,1133.0,-2,0.58.10,7.0,-,460000.0,1,XB,Fast Link Syndicate,Bernardini,La Falette,PP,126.0,TURF - B Course,1000M,4,11,12,10,11,11,10,XB,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.1590909090909091,0.21311475409836064,1.5
20180905.0,3.0,7.0,16.0,8.0,7.0,10/2/8/5/1/1,nan,WINFULL PATROL,P063,C Wong,nan,3.0,R Gibson,47,0,1233.0,-5,0.56.86,9.0,-,0.0,1,V,Alan Chan Yau Yuet & Chris Chan Cheong Hoi,Strada,Dublin Me Bet,PPG,110.0,TURF - B Course,1000M,4,10,2,8,5,1,1,V,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.5,4.0,4.0,0.26666666666666666,0.2608695652173913,7.5
20180905.0,3.0,9.0,10.0,7.0,9.0,10/6/10/10/10/6,nan,OCEAN ROAR,N317,H N Wong,nan,6.0,K H Ting,45,+6,1170.0,-52,0.57.05,10.0,-,393300.0,+ 1,nan,Anthony Ma Kwan Ping Glenda Ma & Kevin Ma,Towkay,Crystal Jet,PPG,115.0,TURF - B Course,1000M,4,10,6,10,10,10,6,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.14285714285714285,7.0,2.0,0.18421052631578946,0.242524916943523,3.0
20180905.0,3.0,6.0,27.0,6.0,6.0,7/6,nan,BLITZING,B290,K C Ng,nan,9.0,A S Cruz,48,-27,1155.0,-23,nan,4.0,-,3335000.0,+ 1,TT1,Tung Kit Syndicate,Jimmy Choux,Fast Fame,PPG,118.0,TURF - B Course,1000M,4,7,6,6.59970014992506,6.437304075235137,6.123966942148743,6.1042402826855,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.24252491694352124,0.0,1.2713178294573644,0.05714285714285714,0.17647058823529413,6.756367663344408
20180905.0,3.0,5.0,3.0,4.0,5.0,-,nan,COUNTRY STAR,B396,Z Purton,nan,7.0,J Size,52,-48,1068.0,0,nan,3.0,-,5096900.0,+ 1,nan,HK Country Club Racing Syndicate,Starcraft,Moonrush,PPG,125.0,TURF - B Course,1000M,4,7.03278688524589,6.639275766016741,6.59970014992506,6.437304075235137,6.123966942148743,6.1042402826855,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.24252491694352124,2.0,1.2713178294573644,0.5254237288135594,0.391304347826087,6.756367663344408
20180905.0,3.0,1.0,8.3,4.0,1.0,1/6/4/2/9/6,nan,FLYING MONKEY,T361,K C Leung,nan,4.0,T P Yung,60,+7,1081.0,+1,0.57.25,6.0,-,98900.0,+ 1,TT,The Racing Twelve Syndicate,Pins,Dandify,PPG,133.0,TURF - B Course,1000M,4,1,6,4,2,9,6,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.4,2.0,2.0,0.20754716981132076,0.13725490196078433,6.0
20180905.0,3.0,10.0,22.0,3.0,10.0,10/10/6/1/2/3,nan,RAICHU,V414,G van Niekerk,nan,5.0,D E Ferraris,42,+12,1010.0,-10,0.57.68,6.0,-,740600.0,1,TT,Liu Shun Hong,Lope de Vega,Joy In Winning,PP,115.0,TURF - B Course,1000M,4,10,10,6,1,2,3,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.5,5.0,2.0,0.24252491694352238,0.25,7.5
20180905.0,3.0,2.0,12.0,2.0,2.0,2/5/8/4/13/12,nan,MR RIGHT,T334,N Callan,nan,10.0,L Ho,60,+4,1252.0,+8,0.56.89,7.0,-,1393800.0,1,H/P,Kenneth Shi Ho Ming,Statue Of Liberty,Prompt,ISG,133.0,TURF - B Course,1000M,4,2,5,8,4,13,12,H,P,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.3,3.0,3.0,0.2727272727272727,0.23636363636363636,5.0
20180905.0,3.0,3.0,17.0,1.0,3.0,10/3/7/11/8/3,nan,MOST BEAUTIFUL,A022,H T Mo,nan,8.0,C S Shum,56,-15,1172.0,+21,0.57.49,6.0,-,2401200.0,+ 1,B2/TT,Erica Tang Sui Yan,Blackfriars,Line Of Flight,PP,124.0,TURF - B Course,1000M,4,10,3,7,11,8,3,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.25,0.24390243902439024,1.5
20180909.0,1.0,9.0,7.9,12.0,9.0,8/8/7/11/5/2,nan,RUMINARE,V086,C Murray,nan,11.0,R Gibson,30,+4,1176.0,+16,0.56.21,6.0,-,538200.0,+ 1,H-/XB1/TT-,Newmarket Racing Syndicate,Fastnet Rock,Dakota Sue,PPG,123.0,TURF - C Course,1000M,5,8,8,7,11,5,2,nan,nan,nan,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.24252491694352238,0.2608695652173913,3.5
20180909.0,1.0,12.0,53.0,11.0,12.0,12/9/11/12/14/14,nan,ELITE POWER,B059,M Chadwick,2,2.0,D E Ferraris,20,-2,1153.0,+4,0.59.12,5.0,-,0.0,2,B2/TT,Fidelity Racing Syndicate,Best Choice,No Selection,PPG,113.0,TURF - C Course,1000M,5,12,9,11,12,14,14,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.1388888888888889,0.25,3.5
20180909.0,1.0,6.0,22.0,10.0,6.0,11/12/13/11/10/12,nan,WISH COME TRUE,A370,U Rispoli,nan,8.0,C H Yip,34,+12,1066.0,+1,0.58.86,5.0,-,0.0,+ 1,B/TT,Carmen Chan Wing Yee & Chan Fut Yan,Stratum,Albany Crest,PPG,127.0,TURF - C Course,1000M,5,11,12,13,11,10,12,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.2564102564102564,0.16129032258064516,3.5
20180909.0,1.0,2.0,19.0,9.0,2.0,12/5/5/5/2/3,nan,SHOW MISSION,T436,N Callan,nan,6.0,C W Chang,38,+1,1072.0,-37,nan,6.0,-,738300.0,1,B/TT1,Wong Kiam Seng,Showcasing,Olga Palosky,PPG,131.0,TURF - C Course,1000M,5,12,5,5,5,2,3,B,nan,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,5.0,1.0,0.2727272727272727,0.21428571428571427,9.5
20180909.0,1.0,3.0,8.6,8.0,3.0,8/13/6/14/6/13,nan,GLITTERING ARMOUR,B016,A Sanna,nan,9.0,K W Lui,36,-8,1166.0,-17,0.56.91,5.0,-,862500.0,+ 1,H/XB/B1/TT,Tony Hwang Teh Hwa,Battle Paint,Limelight,PPG,129.0,TURF - C Course,1000M,5,8,13,6,14,6,13,H,XB,nan,TT,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.21212121212121213,0.3,3.5
20180909.0,1.0,1.0,5.4,7.0,1.0,12/3/8/9/4/6,nan,MASTER VIKING,S385,K Teetan,nan,7.0,A T Millard,40,-4,1184.0,-1,0.57.15,7.0,-,0.0,1,V/TT,Winway Racing Syndicate,Mastercraftsman,Code Black,PPG,133.0,TURF - C Course,1000M,5,12,3,8,9,4,6,V,TT,None,None,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.24528301886792453,0.2608695652173913,3.5
20180909.0,1.0,5.0,28.0,6.0,5.0,7/7/12/11/12/8,nan,THE HAPPY BUNCH,B121,D Whyte,nan,10.0,M J Freedman,35,+15,1068.0,-7,0.59.99,4.0,-,258750.0,1,B,CPKY Syndicate,Lope de Vega,Fairly Feline,PPG,128.0,TURF - C Course,1000M,5,7,7,12,11,12,8,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,5.0,0.0,0.4473684210526316,0.20833333333333334,3.5
20180909.0,1.0,11.0,71.0,5.0,11.0,12/11/11/12/12/12,nan,DOUBLE DOUBLE,T267,G van Niekerk,2,4.0,D E Ferraris,21,+6,1093.0,+16,nan,6.0,-,24150.0,1,B-/H-/XB-/TT,Charmaine Wong Kam Mei & Chan Fu Ho,Volksraad,Rita Moreno,PPG,114.0,TURF - C Course,1000M,5,12,11,11,12,12,12,nan,nan,nan,TT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.24252491694352124,3.2248062015503876,1.2713178294573644,0.24252491694352238,0.25,6.756367663344408
20180909.0,1.0,7.0,3.3,4.0,7.0,9/13/7/4/3/6,nan,HOT HOT PEPPER,V026,Z Purton,nan,12.0,P O'Sullivan,31,0,1140.0,+8,0.56.60,7.0,-,41400.0,+ 1,B/TT,Mr & Mrs Chau Kam Chuen and Helen Chau Hoi Man,Faltaat,Trouville,PPG,124.0,TURF - C Course,1000M,5,9,13,7,4,3,6,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.42857142857142855,3.0,3.0,0.5254237288135594,0.41935483870967744,7.0
20180909.0,1.0,10.0,13.0,3.0,10.0,7/3/5/10/8/11,nan,WHISTLE UP,A082,T H So,nan,5.0,L Ho,27,-2,1178.0,+20,0.58.43,5.0,-,255300.0,+ 1,V/XB1,Tang Wai Ming,No Excuse Needed,Kathy O'Reilly,PPG,118.0,TURF - C Course,1000M,5,7,3,5,10,8,11,V,nan,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.0,0.16666666666666666,0.23636363636363636,9.5
20180909.0,1.0,4.0,7.6,2.0,4.0,3/6/8/10/4/10,nan,SUPERIOR BOY,V102,H N Wong,nan,3.0,W Y So,35,-7,1187.0,+36,0.59.06,6.0,-,949900.0,1,B-/PC1/TT,Back Room Boys Syndicate,Magic Albert,Free Spirited,PPG,125.0,TURF - C Course,1000M,5,3,6,8,10,4,10,nan,nan,TT,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.24252491694352124,2.0,1.2713178294573644,0.18421052631578946,0.296875,6.756367663344408
20180909.0,1.0,8.0,8.8,1.0,8.0,6/7/5/1/9/3,nan,HAPPY SOUND,V107,C Y Ho,nan,1.0,C Fownes,30,+2,1121.0,-14,0.56.82,6.0,-,465750.0,+ 1,B/H/TT,Sound of Silence Syndicate,Thewayyouare,Striking Sneek,PPG,121.0,TURF - C Course,1000M,5,6,7,5,1,9,3,B,H,TT,None,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,1.0,1.0,0.11627906976744186,0.3584905660377358,8.0
20180912.0,6.0,9.0,31.0,11.0,9.0,2/11/9/1/7/5,nan,OUR HERO,V278,M L Yeung,nan,2.0,C S Shum,63,+2,1267.0,-22,0.57.73,6.0,-,0.0,3,B/TT,Friends of The Saint Syndicate,Fastnet Rock,Hummingbird,PP,114.0,TURF - C Course,1000M,3,2,11,9,1,7,5,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.24252491694352124,0.0,1.2713178294573644,0.1590909090909091,0.24390243902439024,6.756367663344408
20180912.0,6.0,3.0,3.4,10.0,3.0,3/2/6/8/2/4,nan,TURF SPRINT,T396,Z Purton,nan,1.0,W Y So,77,+15,1118.0,-10,0.58.27,7.0,-,158700.0,+ 1,H-/CP1/TT,Dr John Shum Ding Ping Dr Lawrence Chan Pui Wing & Francis Hung See Wai,Denman,Lady Cat,PP,130.0,TURF - C Course,1000M,3,3,2,6,8,2,4,nan,nan,TT,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,6.0,2.0,0.5254237288135594,0.296875,5.5
20180912.0,6.0,5.0,12.0,9.0,5.0,12/1/2/8/2/-,nan,G-ONE LOVER,T427,C Murray,nan,7.0,C S Shum,72,0,1170.0,-2,0.57.28,7.0,-,0.0,2,B/TT,Paul Chung Chi Leung,Magnus,Diamond Orchid,PPG,125.0,TURF - C Course,1000M,3,12,1,2,8,2,6.1042402826855,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.24252491694352124,1.0,1.2713178294573644,0.24252491694352238,0.24390243902439024,6.756367663344408
20180912.0,6.0,10.0,12.0,8.0,10.0,4/1/7/5/8/5,nan,CHEER WIN,V347,K Teetan,nan,9.0,P F Yiu,61,+7,1124.0,+26,0.57.18,5.0,-,138000.0,2,B/TT,Henry Chan Chi Chiu & Chan Chee Ling,Showcasing,Spamalot,PPG,114.0,TURF - C Course,1000M,3,4,1,7,5,8,5,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,5.0,1.0,0.24528301886792453,0.2619047619047619,5.5
20180912.0,6.0,6.0,25.0,7.0,6.0,10/2/12,nan,MY BEGINNER'S LUCK,A420,S Clipperton,nan,3.0,M J Freedman,72,-2,1124.0,+3,0.57.92,5.0,-,786600.0,+ 1,H2/TT,Sarah Wong Lai,Starcraft,Flowerchild,PP,125.0,TURF - C Course,1000M,3,10,2,12,6.437304075235137,6.123966942148743,6.1042402826855,nan,TT,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,2.0,1.0,0.0,0.20833333333333334,5.5
20180912.0,6.0,1.0,9.5,6.0,1.0,11/11/11/9/12/2,nan,E-SUPER,T010,K C Leung,nan,8.0,K L Man,80,+10,1020.0,-12,0.57.03,7.0,-,303600.0,+ 1,nan,HKEIA Horse Racing Syndicate,Time Thief,Genepi,PPG,133.0,TURF - C Course,1000M,3,11,11,11,9,12,2,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6,3.0,4.0,0.20754716981132076,0.20454545454545456,8.0
20180912.0,6.0,4.0,16.0,5.0,4.0,11/3/2/5/9/1,nan,PRINCE HARMONY,V012,H N Wong,nan,6.0,W Y So,74,+14,1167.0,+32,nan,6.0,-,131100.0,2,nan,Calvin Lee Ka Wo & The Executors of the Estate of the late David Lee Fook Sang,Strategic,Bedizened,PPG,124.0,TURF - C Course,1000M,3,11,3,2,5,9,1,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.24252491694352124,1.0,1.2713178294573644,0.18421052631578946,0.296875,6.756367663344408
