Draw,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Age,Season Stakes,AWT,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,SireRank,DamRank,horseRank,HorseMatchRank,JockeyRank,TrainerRank
13.0,65.0,-10.0,1095.0,17.0,4.0,2102325.0,119.0,3.0,7.0,3.0,9.0,7.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.24855491329479767,0.2634146341463415
9.0,64.0,-8.0,1069.0,0.0,4.0,1700900.0,118.0,3.0,1.0,2.0,2.0,2.0,5.0,6.643651706942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.4444444444444444,14.0,0.14705882352941177,0.1826086956521739
4.0,72.0,29.0,1121.0,7.0,5.0,2108650.0,126.0,3.0,3.0,3.0,8.0,7.0,6.669688179840464,6.643651706942846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,0.36363636363636365,12.0,0.3656716417910448,0.2169811320754717
10.0,79.0,14.0,1115.0,13.0,5.0,1142550.0,133.0,3.0,4.0,10.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,10.5,0.5397489539748954,0.18796992481203006
4.0,83.0,26.0,1180.0,0.0,4.0,990250.0,120.0,2.0,6.738272311212815,6.666666666666667,6.684193651811478,6.626835097302834,6.669688179840464,6.643651706942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.5,0.14705882352941177,0.21951219512195122
3.0,83.0,-8.0,1250.0,13.0,5.0,1018325.0,120.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,3.5,0.22424242424242424,0.2198952879581152
9.0,83.0,-6.0,1100.0,18.0,6.0,838800.0,118.0,2.0,8.0,5.0,2.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0,0.15476190476190477
7.0,84.0,-10.0,1076.0,30.0,3.0,2231625.0,121.0,2.0,5.0,10.0,6.684193651811478,6.626835097302834,6.669688179840464,6.643651706942846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.25,7.5,0.1271186440677966,0.2634146341463415
11.0,81.0,12.0,1078.0,0.0,6.0,1361250.0,116.0,2.0,11.0,6.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.5,0.152317880794702,0.2198952879581152
6.0,94.0,1.0,1067.0,11.0,6.0,1683000.0,131.0,2.0,2.0,9.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.5,0.24770642201834864,0.4482758620689655
8.0,84.0,0.0,1152.0,1.0,5.0,247500.0,121.0,2.0,11.0,6.0,6.684193651811478,6.626835097302834,6.669688179840464,6.643651706942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.5,0.24855491329479767,0.20945945945945946
2.0,86.0,-30.0,1167.0,17.0,5.0,4809750.0,123.0,2.0,8.0,1.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.5,10.0,0.19689119170984457,0.23931623931623933
5.0,91.0,14.0,1260.0,23.0,6.0,660550.0,128.0,2.0,3.0,6.0,7.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,7.5,0.26785714285714285,0.1826086956521739
1.0,86.0,21.0,1133.0,12.0,5.0,825000.0,121.0,2.0,3.0,8.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,0.3333333333333333,9.0,0.14673913043478262,0.23369565217391305
10.0,89.0,-30.0,1146.0,-3.0,5.0,4646000.0,126.0,2.0,1.0,1.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,11.0,0.5397489539748954,0.2634730538922156
13.0,48.0,41.0,1155.0,18.0,3.0,0.0,123.0,4.0,10.0,9.0,6.684193651811478,6.626835097302834,6.669688179840464,6.643651706942846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,3.0,0.152317880794702,0.2198952879581152
4.0,42.0,-2.0,1129.0,23.0,5.0,1042000.0,109.0,4.0,1.0,10.0,11.0,9.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.10687022900763359,0.2169811320754717
1.0,44.0,11.0,1143.0,21.0,4.0,314000.0,121.0,4.0,1.0,3.0,1.0,6.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,0.2777777777777778,9.0,0.1271186440677966,0.2634146341463415
12.0,50.0,-2.0,1145.0,-18.0,6.0,724000.0,127.0,4.0,3.0,8.0,12.0,7.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.375,10.0,0.24770642201834864,0.21951219512195122
7.0,54.0,-2.0,1064.0,22.0,4.0,756000.0,131.0,4.0,13.0,11.0,14.0,11.0,9.0,6.643651706942846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.22424242424242424,0.24390243902439024
9.0,52.0,19.0,1125.0,1.0,6.0,342000.0,129.0,4.0,7.0,6.0,6.0,12.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111111111111111,6.0,0.24855491329479767,0.14678899082568808
10.0,42.0,5.0,1186.0,3.0,5.0,474000.0,117.0,4.0,2.0,6.0,11.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.2,8.0,0.0,0.2169811320754717
2.0,53.0,-3.0,1164.0,8.0,6.0,0.0,130.0,4.0,8.0,7.0,12.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.5397489539748954,0.23369565217391305
5.0,44.0,12.0,1111.0,-7.0,8.0,860000.0,121.0,4.0,9.0,8.0,5.0,7.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.125,7.0,0.20634920634920634,0.16279069767441862
3.0,55.0,2.0,1089.0,2.0,7.0,272000.0,132.0,4.0,2.0,7.0,9.0,1.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,3.0,0.3656716417910448,0.16793893129770993
8.0,52.0,12.0,1127.0,-10.0,8.0,1024000.0,127.0,4.0,14.0,2.0,4.0,10.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,0.14673913043478262,0.23931623931623933
11.0,41.0,-3.0,1048.0,33.0,7.0,1228000.0,108.0,4.0,10.0,3.0,5.0,5.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.5,11.0,0.3394495412844037,0.15476190476190477
6.0,46.0,-4.0,1095.0,-5.0,4.0,1378200.0,123.0,4.0,9.0,7.0,3.0,7.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.6666666666666666,12.0,0.19689119170984457,0.1826086956521739
5.0,40.0,2.0,1049.0,20.0,6.0,0.0,133.0,5.0,14.0,14.0,11.0,14.0,11.0,6.643651706942846,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.5,0.14705882352941177,0.1935483870967742
14.0,31.0,8.0,1081.0,16.0,5.0,0.0,124.0,5.0,13.0,1.0,5.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.5,0.12,0.10344827586206896
7.0,36.0,21.0,1054.0,-9.0,4.0,237000.0,129.0,5.0,9.0,13.0,4.0,10.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.5,0.26785714285714285,0.2634730538922156
13.0,25.0,3.0,1132.0,28.0,6.0,93000.0,116.0,5.0,12.0,10.0,9.0,8.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,0.0,0.23369565217391305
9.0,24.0,-12.0,1097.0,22.0,5.0,867000.0,117.0,5.0,11.0,7.0,6.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,0.5397489539748954,0.21951219512195122
4.0,37.0,6.0,1031.0,7.0,4.0,759000.0,125.0,5.0,12.0,10.0,8.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.42857142857142855,12.0,0.020618556701030927,0.1984732824427481
8.0,27.0,-11.0,1104.0,22.0,5.0,1209000.0,118.0,5.0,4.0,5.0,2.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.5,0.14673913043478262,0.15476190476190477
10.0,34.0,-2.0,1073.0,-6.0,5.0,300000.0,127.0,5.0,9.0,11.0,9.0,4.0,11.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,5.5,0.24855491329479767,0.23931623931623933
6.0,25.0,7.0,1175.0,42.0,8.0,132000.0,118.0,5.0,3.0,11.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.5,0.1271186440677966,0.2608695652173913
11.0,19.0,-9.0,1124.0,18.0,6.0,531000.0,113.0,5.0,6.0,5.0,6.0,12.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.5,0.20634920634920634,0.18796992481203006
3.0,39.0,-4.0,1080.0,14.0,5.0,36000.0,132.0,5.0,9.0,10.0,6.0,5.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.5,0.3656716417910448,0.2198952879581152
12.0,37.0,1.0,1072.0,5.0,7.0,339000.0,130.0,5.0,1.0,4.0,2.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4.0,0.6666666666666666,13.0,0.22424242424242424,0.2169811320754717
2.0,30.0,-1.0,1154.0,-4.0,8.0,264000.0,123.0,5.0,2.0,5.0,7.0,6.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,14.0,0.24770642201834864,0.24390243902439024
1.0,38.0,10.0,1070.0,-8.0,6.0,462000.0,131.0,5.0,8.0,9.0,4.0,10.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1875,11.0,0.19689119170984457,0.1310344827586207
8.0,99.0,4.0,1126.0,23.0,6.0,0.0,120.0,1.0,6.0,11.0,2.0,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.2534246575342466,0.23369565217391305
10.0,108.0,0.0,1146.0,8.0,6.0,3275000.0,127.0,1.0,2.0,3.0,5.0,13.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0,0.17679558011049723,0.1984732824427481
4.0,103.0,4.0,1068.0,-4.0,9.0,639000.0,124.0,1.0,10.0,10.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.5,9.0,0.22424242424242424,0.23931623931623933
7.0,112.0,5.0,1137.0,25.0,6.0,84000.0,131.0,1.0,7.0,1.0,9.0,10.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.15476190476190477
11.0,104.0,24.0,1029.0,-3.0,6.0,1446000.0,125.0,1.0,5.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.18181818181818182,5.0,0.14705882352941177,0.21951219512195122
5.0,106.0,-9.0,1232.0,13.0,4.0,11800000.0,127.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.5,9.0,0.19689119170984457,0.1826086956521739
1.0,104.0,14.0,1176.0,-2.0,6.0,1214250.0,125.0,1.0,11.0,8.0,12.0,4.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.125,4.0,0.5397489539748954,0.23931623931623933
2.0,96.0,-12.0,1112.0,46.0,6.0,4226000.0,112.0,1.0,11.0,11.0,6.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.25,6.0,0.020618556701030927,0.2634146341463415
6.0,103.0,2.0,1131.0,1.0,6.0,801000.0,124.0,1.0,4.0,11.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,7.0,0.26785714285714285,0.31797235023041476
9.0,104.0,0.0,1184.0,10.0,5.0,670500.0,123.0,1.0,7.0,10.0,11.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.5,9.0,0.14673913043478262,0.15476190476190477
3.0,108.0,-12.0,1125.0,21.0,4.0,8100000.0,129.0,1.0,2.0,5.0,2.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,11.0,0.24855491329479767,0.2634146341463415
10.0,58.0,38.0,1037.0,-10.0,5.0,0.0,126.0,4.0,10.0,13.0,11.0,6.626835097302834,6.669688179840464,6.643651706942846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.020618556701030927,0.1989247311827957
