date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,B,H,TT,CP,V,XB,SR,P,PC,E,BO,SB,PS,Sex_c,Sex_f,Sex_g,Sex_h,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20181028.0,9.0,12.0,13.0,8.0,12.0,5/6/10/7/7/9,nan,GOLD LAND,A109,W M Lai,nan,3.0,A S Cruz,61,-3,1156.0,+12,1.40.22,5.0,-,703800.0,+ 1,B/TT,Pan Sutong,Danehill Dancer,Alchemilla,PP,114.0,TURF - A Course,1650M,3,5,6,10,7,7,9,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,1.0,1.0,0.1509433962264151,0.36486486486486486,4.0
20181028.0,9.0,7.0,9.7,7.0,7.0,1/5/7/10/4/2,nan,THE JUDGE,A147,U Rispoli,nan,7.0,C Fownes,73,+10,1050.0,+10,1.39.93,6.0,-,834900.0,1,H/TT,Eddie Junior Yau,Align,Annalee,PP,126.0,TURF - A Course,1650M,3,1,5,7,10,4,2,H,TT,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,4.0,4.0,0.3064516129032258,0.2564102564102564,7.0
20181028.0,9.0,9.0,28.0,6.0,9.0,12/7/10,nan,HAPPY DRAGON,B099,C Murray,nan,1.0,J Moore,67,-16,1130.0,+14,1.40.54,4.0,-,2359800.0,+ 1,H,Chow Yun Sheung,Raven's Pass,Mowazana,PP,120.0,TURF - A Course,1650M,3,12,7,10,6.589367552703944,6.6125703564728,6.764367816091961,H,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.25880281690140733,0.15625,2.0
20181028.0,9.0,8.0,5.2,5.0,8.0,6/4/1/2/2/2,nan,LUCKY TIME,A045,C Wong,nan,11.0,D J Hall,70,+6,1061.0,+6,1.40.24,6.0,-,48300.0,+ 1,B,Barbarian Syndicate,Castledale,Gulfstream,PPG,116.0,TURF - A Course,1650M,3,6,4,1,2,2,2,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,3.0,2.0,0.5384615384615384,0.14814814814814814,9.0
20181028.0,9.0,3.0,19.0,4.0,3.0,6/5/13/3/10/13,nan,MY ALLY,B261,M Chadwick,nan,12.0,R Gibson,78,+6,1155.0,+7,1.40.46,4.0,-,690000.0,* 1,H/XB,Chantilly Buddies Syndicate,Siyouni,Etoile Nocturne,PP,131.0,TURF - A Course,1650M,3,6,5,13,3,10,13,H,XB,None,None,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.29411764705882354,0.25,6.335387323943662
20181028.0,9.0,6.0,13.0,3.0,6.0,11/4/3/2/12/1,nan,SUPER FORM,T232,G van Niekerk,nan,9.0,A T Millard,73,0,1159.0,-2,1.40.04,6.0,-,241500.0,+ 1,V/TT,Lau Yi Fai,Azamour,Visanilla,PP,126.0,TURF - A Course,1650M,3,11,4,3,2,12,1,V,TT,None,None,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5714285714285714,4.0,4.0,0.25880281690140733,0.3902439024390244,8.0
20181028.0,9.0,11.0,2.7,2.0,11.0,4/12/2/5/12/13,nan,RACING LUCK,B223,C Y Ho,1,2.0,K W Lui,63,-14,1107.0,+1,1.42.85,5.0,-,2394300.0,+ 1,nan,Racing Spirit Syndicate,Street Cry,Flying Success,PP,114.0,TURF - A Course,1650M,3,4,12,2,5,12,13,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,5.0,0.0,0.21153846153846154,0.34545454545454546,2.0
20181028.0,9.0,4.0,11.0,1.0,4.0,10/6/7/9/7/4,nan,GOOD OMEN,B208,D Whyte,nan,10.0,C H Yip,74,-14,1063.0,+4,1.40.80,4.0,-,1958250.0,1,SR,Guo Qin Jun,Holy Roman Emperor,Magic Nymph,PP,127.0,TURF - A Course,1650M,3,10,6,7,9,7,4,SR,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,5.0,1.0,0.18604651162790697,0.15151515151515152,10.0
20181028.0,7.0,9.0,22.0,10.0,9.0,11/10/10/2/7/7,nan,SEVEN HEAVENS,B089,C Schofield,nan,10.0,C Fownes,81,-1,1068.0,-9,nan,4.0,-,897000.0,1,H/TT,Edmond Siu Kim Ping,Frankel,Heaven Sent,PP,117.0,TURF - A Course,1650M,2,11,10,10,2,7,7,H,TT,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.21621621621621623,0.2564102564102564,6.335387323943662
20181028.0,7.0,1.0,43.0,9.0,1.0,12/7/7/5/1/7,nan,SUPER FLUKE,T382,G van Niekerk,nan,1.0,C H Yip,97,-1,1192.0,+13,1.40.25,7.0,-,0.0,1,nan,Financial Combination Syndicate,Thewayyouare,Brilliant Kiwi,PP,133.0,TURF - A Course,1650M,2,12,7,7,5,1,7,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,0.0,1.4867957746478873,0.25880281690140733,0.15151515151515152,6.335387323943662
20181028.0,7.0,6.0,3.2,8.0,6.0,1/2/4/4/7/2,nan,CIRCUIT GLORY,A402,U Rispoli,nan,2.0,A S Cruz,87,-7,1033.0,-15,1.40.18,5.0,-,3553500.0,+ 1,H/TT,Cheung Kwong Kwan & Chadwick Mok Cham Hung,Tavistock,Cinnadream,PP,123.0,TURF - A Course,1650M,2,1,2,4,4,7,2,H,TT,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,7.0,2.0,0.3064516129032258,0.36486486486486486,4.5
20181028.0,7.0,10.0,77.0,7.0,10.0,8/1/1/8/10/10,nan,WINSTON'S LAD,T348,H N Wong,nan,9.0,K W Lui,81,+13,1101.0,+5,1.40.84,7.0,-,786600.0,+ 1,H,Here We Are Syndicate,Churchill Downs,Caralowe,PP,114.0,TURF - A Course,1650M,2,8,1,1,8,10,10,H,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.2553191489361702,0.34545454545454546,1.5
20181028.0,7.0,7.0,5.8,6.0,7.0,3/6/9/4/5/3,nan,KINGSFIELD,T403,K Teetan,nan,3.0,R Gibson,84,+7,1134.0,-1,1.40.40,7.0,-,1010850.0,+ 1,XB/TT,Edmond Yue Kwok Yin,Time Thief,Gypsy Mai,PP,120.0,TURF - A Course,1650M,2,3,6,9,4,5,3,XB,TT,None,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.30158730158730157,0.25,6.335387323943662
20181028.0,7.0,3.0,38.0,5.0,3.0,12/9/11/1/1/3,nan,TIME TO CELEBRATE,A367,S Clipperton,nan,8.0,J Size,94,-8,1050.0,-19,nan,5.0,-,2018250.0,+ 1,nan,Vicky Tang & The Executors of the Estate of the late Lily Scheng Hsi Feng,Per Incanto,Silver Cent,PP,130.0,TURF - A Course,1650M,2,12,9,11,1,1,3,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,0.0,1.4867957746478873,0.16216216216216217,0.3333333333333333,6.335387323943662
20181028.0,7.0,4.0,14.0,4.0,4.0,7/8/9/6/5/13,nan,SICHUAN DAR,T375,C Wong,nan,7.0,A T Millard,93,+8,976.0,0,1.39.75,7.0,-,409500.0,+ 1,TT,Boniface Ho Ka Kui,Not A Single Doubt,Apocrypha,PP,122.0,TURF - A Course,1650M,2,7,8,9,6,5,13,TT,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,4.0,2.0,0.5384615384615384,0.3902439024390244,3.0
20181028.0,7.0,2.0,10.0,3.0,2.0,10/9/5/1/6/6,nan,SUPER TURBO,V310,C Y Ho,nan,6.0,D J Hall,96,+5,1060.0,+14,1.39.94,5.0,-,947250.0,+ 1,CP,Ronald Ma Chun Ho,Royal Applause,Bright Snow,PP,130.0,TURF - A Course,1650M,2,10,9,5,1,6,6,CP,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.2588028169014083,1.0,1.4867957746478873,0.21153846153846154,0.14814814814814814,6.335387323943662
20181028.0,7.0,5.0,2.3,2.0,5.0,2/2/6/1/8/5,nan,TURIN REDSTAR,B092,H T Mo,nan,4.0,F C Lor,88,-7,1115.0,+32,1.39.38,4.0,-,2933250.0,+ 1,CP/TT,Tsoi Huk Yam Ken Huang Jian Hua Sheldon Tse Hiu Tung & Wendy Wu Chuwan,Kyllachy,Meddle,PP,119.0,TURF - A Course,1650M,2,2,2,6,1,8,5,CP,TT,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,3.0,1.0,0.24324324324324326,0.3076923076923077,4.5
20181028.0,7.0,8.0,37.0,1.0,8.0,9/5/1/11/11/5,nan,JADE FORTUNE,V020,M L Yeung,nan,5.0,K L Man,81,+1,1109.0,+15,1.38.92,6.0,-,1296750.0,1,B/H,Christy Ng Ling Ling,Showcasing,Shades Of Silk,PP,115.0,TURF - A Course,1650M,2,9,5,1,11,11,5,B,H,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.09090909090909091,0.05357142857142857,1.5
20181028.0,4.0,10.0,37.0,12.0,10.0,8/5/10/7/10,nan,DISTRICT EXPRESS,B136,C Murray,1,7.0,P F Yiu,44,+10,1191.0,+16,1.42.37,4.0,-,190900.0,1,H1,Bunny Chan Chung Bun,O'Reilly,Flutter,PPG,117.0,TURF - A Course,1650M,4,8,5,10,7,10,6.764367816091961,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,12.0,1.4867957746478873,0.25880281690140733,0.2222222222222222,6.335387323943662
20181028.0,4.0,2.0,18.0,11.0,2.0,7/8/5/3/2/1,nan,ENJOY LIFE,A125,M L Yeung,nan,9.0,Y S Tsui,56,+9,1125.0,+4,1.41.70,5.0,-,722200.0,2,P-/B1,Enrico Chow Yue Hin,Falkirk,Sorbello,PPG,127.0,TURF - A Course,1650M,4,7,8,5,3,2,1,nan,nan,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,1.0,1.0,0.09090909090909091,0.4,7.0
20181028.0,4.0,4.0,114.0,10.0,4.0,12/11/11/8/11/13,nan,MONICA,B271,H N Wong,nan,3.0,M J Freedman,56,+2,1052.0,+7,nan,5.0,-,1209800.0,+ 1,B,Apple of My Eyes Syndicate,Murtajill,Senorita de Lago,PP,126.0,TURF - A Course,1650M,4,12,11,11,8,11,13,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.2553191489361702,0.2857142857142857,6.335387323943662
20181028.0,4.0,8.0,9.8,9.0,8.0,1/12/4/9/1/7,nan,ASSOCIATION FANS,V207,M Chadwick,nan,2.0,L Ho,48,+8,1134.0,-12,1.40.36,6.0,-,897000.0,1,H/SR,The HK Racehorse Owners Association Syndicate,Onemorenomore,Krysia,PP,121.0,TURF - A Course,1650M,4,1,12,4,9,1,7,H,SR,None,None,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,5.0,2.0,0.29411764705882354,0.27586206896551724,5.0
20181028.0,4.0,1.0,17.0,8.0,1.0,12/2/4/8/4/9,nan,TRAVEL FIRST,T098,C Wong,nan,4.0,C H Yip,60,-8,1188.0,-33,1.40.30,7.0,-,1702000.0,1,B/TT,Jackie Wong See Sum,Duke Of Marmalade,Starship,PP,126.0,TURF - A Course,1650M,4,12,2,4,8,4,9,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.5384615384615384,0.15151515151515152,2.0
20181028.0,4.0,9.0,54.0,7.0,9.0,9/10/13/12/6/3,nan,DARING HEART,V260,U Rispoli,nan,6.0,D E Ferraris,46,+6,1030.0,-6,1.39.97,5.0,-,151800.0,2,B1,Chow Wailee & The Executors of the Estate of the late Dr Chow Yei Ching,Show A Heart,Kamiri,PPG,119.0,TURF - A Course,1650M,4,9,10,13,12,6,3,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.375,3.0,3.0,0.3064516129032258,0.3013698630136986,6.0
20181028.0,4.0,5.0,11.0,6.0,5.0,4/1/3/6/1/12,nan,YOU HAVE MY WORD,V149,G van Niekerk,nan,8.0,T P Yung,54,-3,1153.0,+20,1.42.62,7.0,-,1069500.0,+ 1,nan,Chen Bao Lin,Mastercraftsman,Staryn Glenn,PP,127.0,TURF - A Course,1650M,4,4,1,3,6,1,12,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.0,1.4867957746478873,0.25880281690140733,0.058823529411764705,6.335387323943662
20181028.0,4.0,6.0,32.0,5.0,6.0,11/6/9/9/1/2,nan,CLEAR CHOICE,A426,H T Mo,nan,11.0,C S Shum,51,-9,1047.0,-3,1.41.45,5.0,-,1432440.0,2,B/TT,Eighth Floor Syndicate,Rebel Raider,Callipygian,PPG,119.0,TURF - A Course,1650M,4,11,6,9,9,1,2,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.24324324324324326,0.3230769230769231,2.0
20181028.0,4.0,12.0,40.0,4.0,12.0,7/12/6/10/2/1,nan,FORMULA GALORE,V011,C Y Ho,1,10.0,C Fownes,43,+2,1091.0,+8,1.40.12,6.0,-,207000.0,2,B/TT,Lillian Lee Lai Man,Not A Single Doubt,Evening Pleasures,PPG,114.0,TURF - A Course,1650M,4,7,12,6,10,2,1,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,4.0,0.0,0.21153846153846154,0.2564102564102564,2.0
20181028.0,4.0,7.0,12.0,3.0,7.0,3/10/12,nan,TRUE GRIT,B232,S Clipperton,nan,12.0,J Size,50,-7,1014.0,-2,1.39.94,4.0,-,1260400.0,1,E/V,Wong Yuk Lun,Wanted,Sedoso,PPG,123.0,TURF - A Course,1650M,4,3,10,12,6.589367552703944,6.6125703564728,6.764367816091961,E,V,None,None,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,7.0,1.4867957746478873,0.16216216216216217,0.3333333333333333,6.335387323943662
20181028.0,4.0,11.0,1.8,2.0,11.0,2/1/5/1/6/12,nan,CHAPARRAL STAR,A220,K Teetan,nan,1.0,C Fownes,43,-5,1059.0,-1,1.39.80,4.0,-,1653700.0,3,XB,Angela Yeung Pui Yan,High Chaparral,Sutology,PPG,116.0,TURF - A Course,1650M,4,2,1,5,1,6,12,XB,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,5.0,1.4867957746478873,0.30158730158730157,0.2564102564102564,6.335387323943662
20181028.0,4.0,3.0,6.0,1.0,3.0,4/3/8/5/13/7,nan,FLYING QUEST,A071,C Schofield,nan,5.0,D J Hall,56,-9,1063.0,-7,1.40.53,6.0,-,1472000.0,1,B1,Raymond Tsang Heung Tak & Kenneth Tsang Heung Kan,Alamosa,Enchant,PP,129.0,TURF - A Course,1650M,4,4,3,8,5,13,7,nan,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,2.0,1.0,0.21621621621621623,0.14814814814814814,4.0
20181028.0,2.0,2.0,72.0,10.0,2.0,13/11/1/3,nan,ROMANTIC BONANZA,B344,H T Mo,nan,11.0,C S Shum,57,+5,1132.0,-1,nan,3.0,-,524400.0,1,B-/V1/TT,Ten Pros Syndicate,Savabeel,Glam Slam,PPG,127.0,TURF - A Course,1650M,4,13,11,1,3,6.6125703564728,6.764367816091961,nan,nan,TT,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,4.0,1.4867957746478873,0.24324324324324326,0.3230769230769231,6.335387323943662
20181028.0,2.0,5.0,15.0,9.0,5.0,9/2/3/5/3/1,nan,GRAND HARBOUR,P421,C Wong,nan,5.0,C W Chang,50,+7,1192.0,-12,1.39.81,8.0,-,1251200.0,1,B/TT,Chiu Man Hin,Savabeel,Haberdashery,PPG,118.0,TURF - A Course,1650M,4,9,2,3,5,3,1,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2,4.0,1.0,0.5384615384615384,0.19047619047619047,5.0
20181028.0,2.0,11.0,9.7,8.0,11.0,7/10/4/9/8/13,nan,THE SYLPH,T055,K Teetan,nan,10.0,D E Ferraris,42,+5,1017.0,-1,1.39.84,8.0,-,690000.0,3,SR/B2/TT,Ewo Syndicate,Dane Shadow,Gone Wild,PP,117.0,TURF - A Course,1650M,4,7,10,4,9,8,13,SR,nan,TT,None,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.25,1.0,1.0,0.30158730158730157,0.3013698630136986,6.0
20181028.0,2.0,10.0,32.0,7.0,10.0,10/4/10/9/1/8,nan,THE FULL BLOOM,V243,W M Lai,nan,1.0,C H Yip,44,-4,1086.0,+3,1.40.84,5.0,-,972900.0,2,nan,Gary Lee Sai Ho,Zebedee,Break Of Dawn,PP,119.0,TURF - A Course,1650M,4,10,4,10,9,1,8,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.1509433962264151,0.15151515151515152,2.0
20181028.0,2.0,1.0,11.0,6.0,1.0,7/11/2/2/7/7,nan,TEN FLAMES,S447,U Rispoli,nan,9.0,L Ho,58,+6,1106.0,-10,1.39.78,8.0,-,64400.0,2,V,Mike Kwok Yu Wah,O'Reilly,Queen To Be,PPG,133.0,TURF - A Course,1650M,4,7,11,2,2,7,7,V,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,12.0,1.0,0.3064516129032258,0.27586206896551724,4.0
20181028.0,2.0,3.0,11.0,5.0,3.0,3/12/11/3/6/5,nan,ISHVARA,S015,M L Yeung,nan,6.0,T P Yung,54,+5,1091.0,+5,1.40.68,8.0,-,622840.0,+ 2,B/TT,Cheng Ying Yim,Coats Choice,Asiana,PPG,127.0,TURF - A Course,1650M,4,3,12,11,3,6,5,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.09090909090909091,0.058823529411764705,2.0
20181028.0,2.0,6.0,8.2,4.0,6.0,5/11/3/4/11/2,nan,MARVEL JOY,A229,C Schofield,nan,8.0,C Fownes,50,+5,1120.0,-10,1.40.24,4.0,-,322000.0,1,XB/V1,Penha Hill Syndicate,Helmet,Without Precedent,PP,125.0,TURF - A Course,1650M,4,5,11,3,4,11,2,XB,nan,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.21621621621621623,0.2564102564102564,2.0
20181028.0,2.0,7.0,6.6,3.0,7.0,5/6/1/4/8/11,nan,MAGIC SUCCESS,B066,G van Niekerk,nan,7.0,D J Hall,48,+2,1077.0,-9,nan,5.0,-,138000.0,2,H-/V-/B2,Mr & Mrs Ricky Lo Wai Cheung and Kenny Lo,Magic Albert,Lagerphone,PPG,123.0,TURF - A Course,1650M,4,5,6,1,4,8,11,nan,nan,nan,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,0.0,1.4867957746478873,0.25880281690140733,0.14814814814814814,6.335387323943662
20181028.0,2.0,4.0,2.9,2.0,4.0,3/4/1/7/10/11,nan,UNIVERSAL GO GO,B132,C Y Ho,nan,2.0,K W Lui,52,-8,1113.0,+8,1.41.70,4.0,-,1720400.0,1,nan,The Executors of the Estate of the late George Wong Kin Wah,Azamour,Love Blooms,PPG,125.0,TURF - A Course,1650M,4,3,4,1,7,10,11,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,4.0,1.4867957746478873,0.21153846153846154,0.34545454545454546,6.335387323943662
20181028.0,2.0,9.0,5.2,1.0,9.0,7/6/9/2/2/4,nan,STARLIT KNIGHT,A137,H N Wong,nan,3.0,Y S Tsui,47,-13,1102.0,+2,1.39.67,6.0,-,1343200.0,1,B/TT,Wong Yim Kwong,Fath,Jeunes Knight,PP,119.0,TURF - A Course,1650M,4,7,6,9,2,2,4,B,TT,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.75,3.0,3.0,0.2553191489361702,0.4,7.0
20181107.0,6.0,1.0,54.0,12.0,1.0,13/10/10/14,nan,DRAGON LIPS,B212,M F Poon,nan,8.0,A S Cruz,80,-6,1035.0,+7,nan,4.0,-,0.0,+ 1,H/P/TT,Mr & Mrs Mike Cheung Shun Ching,Footstepsinthesand,Devilish Lips,PP,130.0,TURF - B Course,1650M,3,13,10,10,14,6.6125703564728,6.764367816091961,H,P,TT,None,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,0.0,1.4867957746478873,0.3392857142857143,0.36486486486486486,6.335387323943662
20181107.0,6.0,9.0,9.0,11.0,9.0,1/4/4/11/2/3,nan,SICHUAN BOSS,V416,C Wong,nan,11.0,A T Millard,65,0,1268.0,+12,1.39.70,6.0,-,634800.0,+ 1,B/XB,Boniface Ho Ka Kui,Pins,Nahayan,PP,111.0,TURF - B Course,1650M,3,1,4,4,11,2,3,B,XB,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,10.0,6.0,0.5384615384615384,0.3902439024390244,6.0
20181107.0,6.0,8.0,2.2,10.0,8.0,2/5/2/2/1/4,nan,PLANET STAR,A049,K Teetan,nan,3.0,P O'Sullivan,65,-9,1191.0,+5,1.40.28,5.0,-,2279760.0,+ 1,nan,Planet Racing Syndicate,Denman,Tell Someone,PPG,118.0,TURF - B Course,1650M,3,2,5,2,2,1,4,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6,3.0,3.0,0.30158730158730157,0.3620689655172414,7.0
20181107.0,6.0,7.0,16.0,9.0,7.0,8/14/9,nan,MY POWER,B267,Z Purton,1,1.0,C S Shum,66,+4,1078.0,+5,nan,3.0,-,0.0,* 1,B/H/TT,Peter Kong Pak Cheung,Most Improved,Sparkling Rock,PP,119.0,TURF - B Course,1650M,3,8,14,9,6.589367552703944,6.6125703564728,6.764367816091961,B,H,TT,None,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.3924050632911392,0.3230769230769231,6.335387323943662
20181107.0,6.0,5.0,20.0,8.0,5.0,7/12/11/4,nan,VIGOR FAME,B260,M L Yeung,nan,2.0,K W Lui,67,+1,1036.0,-1,1.40.45,4.0,-,1007400.0,+ 1,H/TT,Brave Heart Syndicate,Lord Of England,Shokogirl,PP,118.0,TURF - B Course,1650M,3,7,12,11,4,6.6125703564728,6.764367816091961,H,TT,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.09090909090909091,0.34545454545454546,6.335387323943662
20181107.0,6.0,12.0,16.0,7.0,12.0,1/4/3/8/5/13,nan,FLYING QUEST,A071,H N Wong,nan,7.0,D J Hall,61,-4,1066.0,+3,1.40.53,6.0,-,1472000.0,1,B,Raymond Tsang Heung Tak & Kenneth Tsang Heung Kan,Alamosa,Enchant,PP,111.0,TURF - B Course,1650M,3,1,4,3,8,5,13,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.16666666666666666,2.0,1.0,0.2553191489361702,0.14814814814814814,3.0
20181107.0,6.0,6.0,10.0,6.0,6.0,6/12/7/10,nan,HAPPY DRAGON,B099,D Whyte,nan,5.0,J Moore,66,-17,1130.0,0,1.40.54,4.0,-,2359800.0,+ 1,H,Chow Yun Sheung,Raven's Pass,Mowazana,PP,119.0,TURF - B Course,1650M,3,6,12,7,10,6.6125703564728,6.764367816091961,H,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.18604651162790697,0.15625,1.0
20181107.0,6.0,2.0,24.0,5.0,2.0,8/10,nan,TANGMERE,B432,C Schofield,nan,4.0,C Fownes,75,+7,1092.0,+5,1.40.46,4.0,-,207000.0,+ 1,nan,Silas S S Yang Cheung Yuk Tak Wong Tak Wai & Ho Chi Keung,Frankel,Our Echezeaux,PP,128.0,TURF - B Course,1650M,3,8,10,6.68890892696123,6.589367552703944,6.6125703564728,6.764367816091961,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2588028169014083,3.2684859154929575,1.4867957746478873,0.21621621621621623,0.2564102564102564,6.335387323943662
