Draw,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Age,Season Stakes,AWT,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,SireRank,DamRank,horseRank,HorseMatchRank,JockeyRank,TrainerRank
1.0,94.0,14.0,1104.0,-7.0,4.0,0.0,128.0,2.0,9.0,13.0,4.0,8.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.5,0.2736842105263158,0.18333333333333332
2.0,83.0,-6.0,1053.0,1.0,5.0,1150200.0,117.0,2.0,7.0,11.0,5.0,7.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.5,0.2717391304347826,0.2558139534883721
3.0,92.0,11.0,1069.0,-32.0,5.0,1071550.0,126.0,2.0,3.0,10.0,3.0,5.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.35344827586206895,0.18085106382978725
9.0,85.0,-6.0,1098.0,5.0,4.0,1907500.0,119.0,2.0,5.0,7.0,11.0,3.0,12.0,6.684531886024423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.5,0.15,0.2966101694915254
11.0,88.0,-5.0,1146.0,-27.0,8.0,997500.0,122.0,2.0,5.0,10.0,6.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.5,0.22641509433962265,0.18181818181818182
4.0,81.0,13.0,1074.0,8.0,5.0,994175.0,113.0,2.0,6.0,2.0,4.0,8.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.5,0.21052631578947367,0.1891891891891892
12.0,87.0,-2.0,1093.0,-1.0,5.0,1438125.0,114.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.08196721311475409,0.2248062015503876
13.0,83.0,19.0,1207.0,-16.0,6.0,490000.0,117.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.3333333333333333,12.5,0.078125,0.14150943396226415
8.0,83.0,29.0,1109.0,7.0,4.0,185250.0,117.0,2.0,3.0,8.0,8.0,13.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.5,0.16822429906542055,0.24060150375939848
10.0,83.0,9.0,1152.0,45.0,7.0,1184600.0,115.0,2.0,9.0,11.0,7.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.125,9.0,0.12745098039215685,0.12087912087912088
5.0,81.0,-6.0,1067.0,17.0,5.0,2506450.0,113.0,2.0,5.0,6.6278944534194935,1.0,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2857142857142857,10.0,0.08888888888888889,0.22988505747126436
6.0,87.0,-2.0,1201.0,8.0,5.0,1137500.0,121.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.3333333333333333,12.5,0.2911392405063291,0.16326530612244897
14.0,80.0,6.0,1149.0,30.0,6.0,1766800.0,114.0,2.0,3.0,4.0,4.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.3333333333333333,12.5,0.2578125,0.1282051282051282
7.0,99.0,-16.0,1031.0,-4.0,5.0,4604500.0,133.0,2.0,4.0,4.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,12.5,0.36486486486486486,0.211864406779661
9.0,45.0,4.0,1110.0,17.0,4.0,184800.0,118.0,4.0,5.0,7.0,11.0,12.0,6.695932859909619,6.684531886024423,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.3333333333333333,10.0,0.2578125,0.22988505747126436
11.0,48.0,6.0,1039.0,21.0,4.0,396900.0,119.0,4.0,9.0,6.0,9.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.21052631578947367,0.16326530612244897
1.0,52.0,2.0,1120.0,9.0,4.0,625800.0,125.0,4.0,11.0,6.6278944534194935,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.25,8.5,0.15384615384615385,0.18181818181818182
5.0,51.0,0.0,1083.0,-10.0,3.0,665700.0,119.0,4.0,13.0,9.0,13.0,6.575075987841945,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.019230769230769232,0.21176470588235294
12.0,45.0,16.0,1157.0,22.0,4.0,44100.0,118.0,4.0,9.0,8.0,8.0,8.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16822429906542055,0.24060150375939848
2.0,51.0,13.0,1031.0,-4.0,6.0,1148700.0,122.0,4.0,7.0,5.0,12.0,5.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.08888888888888889,0.24468085106382978
3.0,41.0,9.0,1091.0,-10.0,5.0,264600.0,112.0,4.0,2.0,2.0,5.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.12745098039215685,0.1891891891891892
8.0,59.0,23.0,1134.0,33.0,4.0,558600.0,132.0,4.0,11.0,10.0,10.0,13.0,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.2736842105263158,0.22340425531914893
13.0,48.0,5.0,1034.0,-3.0,4.0,1247400.0,121.0,4.0,1.0,2.0,6.0,6.0,13.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,0.5,11.5,0.22641509433962265,0.27049180327868855
4.0,44.0,-24.0,1134.0,35.0,4.0,2252880.0,117.0,4.0,9.0,13.0,5.0,7.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.15,0.12087912087912088
10.0,59.0,-2.0,1092.0,-7.0,4.0,1339125.0,132.0,4.0,6.0,1.0,2.0,3.0,7.0,6.684531886024423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.25,8.5,0.36486486486486486,0.2248062015503876
6.0,60.0,10.0,1080.0,1.0,5.0,791525.0,133.0,4.0,11.0,5.0,1.0,11.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.7142857142857143,14.0,0.35344827586206895,0.29245283018867924
14.0,57.0,15.0,1169.0,10.0,4.0,693000.0,130.0,4.0,4.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.5,11.5,0.10606060606060606,0.19736842105263158
7.0,54.0,-49.0,1224.0,9.0,4.0,4317250.0,127.0,4.0,10.0,2.0,4.0,6.0,6.695932859909619,6.684531886024423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.6666666666666666,13.0,0.48905109489051096,0.4479166666666667
10.0,29.0,13.0,977.0,17.0,4.0,0.0,120.0,5.0,10.0,8.0,9.0,9.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.12745098039215685,0.1891891891891892
11.0,37.0,18.0,1250.0,-5.0,5.0,292950.0,128.0,5.0,7.0,9.0,9.0,14.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.21052631578947367,0.14150943396226415
2.0,32.0,0.0,1066.0,-15.0,5.0,726075.0,125.0,5.0,9.0,3.0,7.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,0.2578125,0.2558139534883721
1.0,40.0,2.0,1124.0,-1.0,4.0,579600.0,133.0,5.0,6.0,9.0,12.0,9.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,0.35344827586206895,0.24060150375939848
6.0,38.0,7.0,1044.0,10.0,5.0,72450.0,129.0,5.0,9.0,11.0,14.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,12.5,0.08888888888888889,0.21176470588235294
8.0,39.0,6.0,1132.0,-20.0,6.0,44100.0,132.0,5.0,8.0,9.0,10.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.22641509433962265,0.18181818181818182
4.0,31.0,1.0,1041.0,7.0,4.0,887250.0,119.0,5.0,11.0,7.0,6.0,10.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.019230769230769232,0.19736842105263158
9.0,36.0,23.0,1077.0,-9.0,4.0,198450.0,129.0,5.0,5.0,12.0,13.0,9.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.36486486486486486,0.211864406779661
13.0,25.0,-6.0,1064.0,-12.0,6.0,957600.0,118.0,5.0,2.0,3.0,7.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.48905109489051096,0.16326530612244897
3.0,32.0,0.0,1028.0,11.0,5.0,601650.0,125.0,5.0,8.0,12.0,13.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.2736842105263158,0.12087912087912088
5.0,30.0,2.0,1094.0,20.0,7.0,617400.0,123.0,5.0,6.0,4.0,14.0,8.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.2,10.0,0.16822429906542055,0.1282051282051282
14.0,38.0,-6.0,1040.0,-8.0,5.0,504000.0,131.0,5.0,8.0,10.0,7.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,0.15384615384615385,0.27049180327868855
7.0,38.0,8.0,1138.0,-15.0,7.0,483525.0,131.0,5.0,7.0,3.0,4.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.3333333333333333,11.0,0.5,0.2248062015503876
12.0,30.0,-5.0,1030.0,9.0,5.0,469350.0,123.0,5.0,3.0,6.0,6.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,12.5,0.2911392405063291,0.29245283018867924
3.0,72.0,11.0,1245.0,-4.0,4.0,1117675.0,125.0,3.0,6.0,6.6278944534194935,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.10606060606060606,0.211864406779661
2.0,63.0,0.0,1023.0,24.0,5.0,0.0,116.0,3.0,7.0,3.0,6.0,10.0,4.0,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.2717391304347826,0.14150943396226415
11.0,68.0,-17.0,1118.0,16.0,4.0,1827800.0,121.0,3.0,1.0,1.0,2.0,6.575075987841945,6.695932859909619,6.684531886024423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.48905109489051096,0.4479166666666667
8.0,61.0,-27.0,1108.0,-1.0,5.0,837025.0,114.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,8.0,0.2578125,0.2558139534883721
10.0,74.0,0.0,1177.0,-16.0,7.0,0.0,120.0,3.0,9.0,2.0,1.0,7.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.33962264150943394,0.1891891891891892
14.0,64.0,14.0,1139.0,13.0,5.0,747175.0,112.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.019230769230769232,0.2966101694915254
13.0,80.0,10.0,1102.0,-36.0,4.0,0.0,131.0,3.0,8.0,13.0,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,4.0,0.12745098039215685,0.12087912087912088
4.0,76.0,-5.0,1157.0,16.0,4.0,2808100.0,129.0,3.0,11.0,10.0,2.0,8.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.14285714285714285,9.0,0.2736842105263158,0.27049180327868855
12.0,62.0,4.0,1005.0,4.0,8.0,1401300.0,113.0,3.0,4.0,7.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.5555555555555556,13.0,0.08888888888888889,0.24060150375939848
1.0,69.0,-7.0,1022.0,10.0,5.0,86450.0,122.0,3.0,5.0,6.0,8.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,11.0,0.15384615384615385,0.18085106382978725
6.0,73.0,13.0,1162.0,3.0,4.0,259350.0,126.0,3.0,10.0,6.6278944534194935,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.35344827586206895,0.18333333333333332
5.0,70.0,-1.0,1096.0,-13.0,6.0,142025.0,123.0,3.0,11.0,13.0,6.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.5,12.0,0.16822429906542055,0.29245283018867924
7.0,73.0,10.0,1135.0,5.0,5.0,413725.0,124.0,3.0,8.0,10.0,14.0,8.0,6.695932859909619,6.684531886024423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.2857142857142857,10.0,0.1518987341772152,0.24468085106382978
9.0,75.0,0.0,1195.0,-30.0,6.0,851650.0,128.0,3.0,1.0,7.0,4.0,10.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,14.0,0.22641509433962265,0.18181818181818182
6.0,47.0,7.0,1170.0,-42.0,5.0,0.0,118.0,4.0,14.0,11.0,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.5,0.019230769230769232,0.16326530612244897
14.0,48.0,3.0,1215.0,23.0,4.0,571200.0,122.0,4.0,11.0,8.0,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,4.5,0.21052631578947367,0.18085106382978725
9.0,42.0,-2.0,1007.0,6.0,5.0,0.0,116.0,4.0,10.0,8.0,12.0,10.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.08888888888888889,0.21176470588235294
8.0,52.0,-7.0,1221.0,0.0,3.0,2244050.0,128.0,4.0,6.624174707973591,6.6278944534194935,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,0.25,9.0,0.15,0.2966101694915254
2.0,48.0,1.0,1149.0,18.0,4.0,790650.0,117.0,4.0,10.0,8.0,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.36363636363636365,11.0,0.08196721311475409,0.24060150375939848
10.0,50.0,16.0,1056.0,-5.0,4.0,2504275.0,126.0,4.0,10.0,10.0,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.5,0.2717391304347826,0.211864406779661
1.0,54.0,1.0,1142.0,6.0,5.0,1318800.0,123.0,4.0,10.0,5.0,13.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.5,0.33962264150943394,0.14150943396226415
5.0,52.0,-28.0,1165.0,30.0,4.0,2556775.0,128.0,4.0,6.0,6.6278944534194935,6.621621621621622,6.575075987841945,6.695932859909619,6.684531886024423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,4.5,0.35344827586206895,0.27049180327868855
12.0,55.0,-10.0,1153.0,-3.0,4.0,1924850.0,129.0,4.0,7.0,14.0,12.0,10.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.1518987341772152,0.1891891891891892
