date,raceNo,horseNo,odds,plc,Horse No.,Last 6 Runs,Colour,Horse,Brand No.,Jockey,Over Wt.,Draw,Trainer,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Best Time,Age,WFA,Season Stakes,Priority,Gear,Owner,Sire,Dam,Import Cat.,AWT,road,dist,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,Gear_1,Gear_2,Gear_3,Gear_4,Gear_5,B,H,TT,CP,V,XB,SR,P,PC,E,BO,SB,PS,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET FAST,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,horseRank,SireRank,DamRank,JockeyRank,TrainerRank,HorseMatchRank
20180107.0,9.0,1.0,11.0,3.0,1.0,4/7/12/12,nan,BOMBAY BLITZ,A338,D Whyte,nan,12.0,C Fownes,80,0,1113.0,-2,1.22.28,4.0,-,517450.0,1,B,Ranjan Tikam Mahtani,Snitzel,Covertly,PP,133.0,TURF - C Course,1400M,3,4,7,12,12,6.6696881798405,6.6436517069427925,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,6.0,0.0,0.19689119170984457,0.15476190476190477,2.5
20180107.0,9.0,2.0,2.7,2.0,2.0,2/2,nan,SIMPLY BRILLIANT,B090,Z Purton,nan,7.0,F C Lor,78,-37,1093.0,+4,nan,4.0,-,3993950.0,+ 1,H,Simply Brilliant Syndicate,Frankel,Red Bloom,PP,131.0,TURF - C Course,1400M,3,2,2,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,7.045542368203146,1.9089152635937068,0.3622448979591837,0.4166666666666667,7.205906707148772
20180107.0,9.0,3.0,2.6,1.0,3.0,8/2/2,nan,PING HAI STAR,A375,J Moreira,nan,11.0,J Size,77,-39,1247.0,-12,1.21.76,4.0,-,15071500.0,+ 1,B/TT,Zeng Shengli,Nom Du Jeu,Vicky,PP,130.0,TURF - C Course,1400M,3,8,2,2,6.626835097302889,6.6696881798405,6.6436517069427925,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,1.0,0.5397489539748954,0.4482758620689655,9.0
20180107.0,5.0,13.0,216.0,14.0,13.0,14/12/14,nan,ELITE POWER,B059,C Y Ho,nan,7.0,D E Ferraris,44,+24,1183.0,+24,nan,4.0,-,0.0,* 1,B,Fidelity Racing Syndicate,Best Choice,No Selection,PPG,115.0,TURF - C Course,1400M,4,14,12,14,6.626835097302889,6.6696881798405,6.6436517069427925,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.22605575489925495,7.045542368203146,1.9089152635937068,0.14673913043478262,0.1310344827586207,7.205906707148772
20180107.0,5.0,9.0,252.0,13.0,9.0,14,nan,ROCKET GO,A322,K C Ng,nan,12.0,C W Chang,52,+45,1175.0,-26,1.24.05,4.0,-,0.0,* 1,H/B1,Ma Kai Cheung,Fastnet Rock,Allez France,ISG,122.0,TURF - C Course,1400M,4,14,6.666666666666686,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,H,nan,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,10.0,0.0,0.020618556701030927,0.16793893129770993,2.5
20180107.0,5.0,2.0,27.0,12.0,2.0,12/2/2/3/2,nan,CITY LEGEND,A086,P-C Boudot,nan,13.0,T P Yung,59,+2,1001.0,-6,1.23.24,4.0,-,246400.0,+ 1,B,Gary Hung Hing Ming Stephen Lok Tsz Ho & Joseph Cheng Pok Man,Red Giant,Show Exhibit,PPG,132.0,TURF - C Course,1400M,4,12,2,2,3,2,6.6436517069427925,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1.0,1.0,0.22605575489925886,0.24390243902439024,8.0
20180107.0,5.0,14.0,55.0,11.0,14.0,13/8/7/12/11/11,nan,WINASWEWISH,T385,A Badel,nan,3.0,C Fownes,41,+3,1193.0,-16,1.23.36,6.0,-,145200.0,1,B/TT,Max Ngan Man Hung & Anthony Wu Ting Yuk,Thorn Park,Deceit,PPG,114.0,TURF - C Course,1400M,4,13,8,7,12,11,11,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,31.0,0.0,0.12121212121212122,0.15476190476190477,2.5
20180107.0,5.0,8.0,34.0,10.0,8.0,5/2/8/7/3/3,nan,NEVER BETTER,T140,O Doleuze,nan,11.0,P O'Sullivan,52,+19,1179.0,-4,1.23.40,6.0,-,510400.0,* 1,V,Billy Albert Kan Che Kin & Benjamin Kan Yiu Chung,Red Giant,Sweet Vibes,PPG,125.0,TURF - C Course,1400M,4,5,2,8,7,3,3,V,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.11363636363636363,0.25806451612903225,2.5
20180107.0,5.0,6.0,25.0,9.0,6.0,6/9/1/6,nan,LUCKY TIME,A045,S Clipperton,nan,1.0,D J Hall,57,-7,1064.0,-11,nan,5.0,-,2008900.0,1,H-/B,Barbarian Syndicate,Castledale,Gulfstream,PPG,130.0,TURF - C Course,1400M,4,6,9,1,6,6.6696881798405,6.6436517069427925,nan,B,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.22605575489925495,3.0,1.0,0.22123893805309736,0.20945945945945946,7.205906707148772
20180107.0,5.0,10.0,20.0,8.0,10.0,8/6,nan,HAPPY WARRIOR,A313,T Berry,nan,14.0,J Moore,50,-9,1064.0,-4,1.23.54,4.0,-,0.0,* 1,H,Brian Leung Hung Tak Sophie Leung Lau Yau Fun Nisa Bernice Leung Wing Yu & Jeffrey Leung Kei Sin,More Than Ready,Zingaling,ISG,123.0,TURF - C Course,1400M,4,8,6,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,6.0,0.0,0.23076923076923078,0.31797235023041476,2.5
20180107.0,5.0,12.0,19.0,7.0,12.0,9/4/7/4/1/7,nan,UNIQUE JOYFUL,S241,M L Yeung,nan,4.0,A Lee,45,+11,1187.0,+13,1.22.29,7.0,-,800800.0,+ 1,V/XB/TT,Sinita Lau Ho Ching,Handsome Ransom,Catfight,PPG,116.0,TURF - C Course,1400M,4,9,4,7,4,1,7,V,XB,TT,None,None,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.36363636363636365,4.0,4.0,0.152317880794702,0.1935483870967742,5.0
20180107.0,5.0,11.0,77.0,6.0,11.0,9/11/4,nan,ROOKIE STAR,A384,C Schofield,nan,5.0,P F Yiu,48,+11,994.0,+7,nan,4.0,-,176000.0,+ 1,H,David Wu Wei Min,Hard Spun,Tango's Choice,PPG,121.0,TURF - C Course,1400M,4,9,11,4,6.626835097302889,6.6696881798405,6.6436517069427925,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.22605575489925495,2.0,1.9089152635937068,0.22424242424242424,0.2634730538922156,7.205906707148772
20180107.0,5.0,5.0,25.0,5.0,5.0,7/2/9/5/3/1,nan,GOOD FOR YOU,T265,U Rispoli,nan,10.0,Y S Tsui,58,+2,1036.0,+9,1.21.99,5.0,-,1861200.0,+ 1,B,Michael Ng Chun Ho Randy Chu Wai Ping & Jenny Ng Wing Sum,Thorn Park,La Serenissime,PPG,131.0,TURF - C Course,1400M,4,7,2,9,5,3,1,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.47619047619047616,31.0,10.0,0.27710843373493976,0.2169811320754717,6.0
20180107.0,5.0,1.0,2.3,4.0,1.0,1/3,nan,NOBLE STEED,A326,B Prebble,nan,9.0,K W Lui,60,-24,1170.0,-2,1.22.89,4.0,-,1137400.0,+ 1,nan,Choi Wong Ling Ling Choi Kam Shan & Choi Yun Chor,Street Cry,Extension Of Time,ISG,133.0,TURF - C Course,1400M,4,1,3,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,2.0,1.0,0.2534246575342466,0.18796992481203006,10.5
20180107.0,5.0,4.0,34.0,3.0,4.0,8/12/13/13/3/7,nan,CARE FREE PRINCE,V069,N Callan,nan,8.0,K L Man,58,+4,1155.0,+2,1.21.36,5.0,-,485050.0,+ 1,B,Care Free Syndicate,Street Sense,Angora,PPG,131.0,TURF - C Course,1400M,4,8,12,13,13,3,7,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5,10.0,9.0,0.24855491329479767,0.1989247311827957,8.0
20180107.0,5.0,3.0,6.9,2.0,3.0,3/4/9/8/6/1,nan,TRAVEL EMPEROR,A316,N Rawiller,nan,2.0,C S Shum,59,-2,1232.0,-7,1.23.32,4.0,-,925850.0,+ 1,nan,Jackie Wong See Sum,Duporth,Baby Corn,ISG,132.0,TURF - C Course,1400M,4,3,4,9,8,6,1,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,14.0,1.0,0.3656716417910448,0.2198952879581152,10.5
20180107.0,5.0,7.0,3.0,1.0,7.0,1/11/6/5/6,nan,COMPASSION STAR,A121,Z Purton,nan,6.0,C H Yip,52,+8,1077.0,+11,1.22.31,4.0,-,1003200.0,+ 1,B,Friends of Po Leung Syndicate,Bullbars,Tricilo,PPG,125.0,TURF - C Course,1400M,4,1,11,6,5,6,6.6436517069427925,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.5,3.0,1.0,0.3622448979591837,0.23931623931623933,8.0
20180113.0,10.0,10.0,158.0,14.0,10.0,14/13,nan,FLYING LOVER,B058,M L Yeung,nan,6.0,Y S Tsui,68,+11,1061.0,+6,nan,4.0,-,105600.0,1,B1,Simon Tso Louis Chan Wai Mau Robert Lui Chi Wang & Henry Leung Kam Tong,Sepoy,Alberton Park,PP,119.0,TURF - C+3 Course,1400M,3,14,13,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,nan,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,0.0,1.9089152635937068,0.152317880794702,0.2169811320754717,7.205906707148772
20180113.0,10.0,3.0,158.0,13.0,3.0,-,nan,WHAMPOA STAR,B146,C Y Ho,nan,13.0,Y S Tsui,78,+42,1140.0,0,nan,4.0,-,78600.0,2,nan,Whampoa Star Syndicate,Myboycharlie,Atlantic Slew,PP,129.0,TURF - C+3 Course,1400M,3,6.7382723112128255,6.666666666666686,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,3.0,0.0,0.14673913043478262,0.2169811320754717,7.205906707148772
20180113.0,10.0,8.0,144.0,12.0,8.0,10/12/10/10,nan,RED ROSE WARRIOR,A161,O Doleuze,nan,12.0,C Fownes,70,-3,1072.0,+3,1.23.32,6.0,-,0.0,+ 1,B/TT,Can Horse Win Syndicate,War Chant,Rose Red,PP,123.0,TURF - C+3 Course,1400M,3,10,12,10,10,6.6696881798405,6.6436517069427925,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.11363636363636363,0.15476190476190477,3.5
20180113.0,10.0,14.0,26.0,11.0,14.0,4/13/9/8/5/3,nan,TOP SCORE,V357,W M Lai,nan,11.0,K W Lui,62,+3,1148.0,-2,1.22.67,5.0,-,1304875.0,1,B/TT,Francis Lui Sing Chuen,High Chaparral,Sarasota,PP,115.0,TURF - C+3 Course,1400M,3,4,13,9,8,5,3,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,5.0,0.0,0.12,0.18796992481203006,3.5
20180113.0,10.0,11.0,8.8,10.0,11.0,2/9/5/10/11/9,nan,GENERAL DINO,A193,D Whyte,2,14.0,D E Ferraris,62,+4,1028.0,-3,1.22.07,4.0,-,917750.0,1,B,Kam Chi Tat,Doctor Dino,Arthurs Princess,PP,115.0,TURF - C+3 Course,1400M,3,2,9,5,10,11,9,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.19689119170984457,0.1310344827586207,3.5
20180113.0,10.0,7.0,19.0,9.0,7.0,12/4/1/10/1/8,nan,HARD BALL GET,P373,M F Poon,nan,5.0,D J Hall,71,+13,1048.0,-3,1.21.66,8.0,-,363900.0,1,B,Anthony Cheung Hin Shun,Aussie Rules,Aqua Velva,PP,117.0,TURF - C+3 Course,1400M,3,12,4,1,10,1,8,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.42857142857142855,6.0,6.0,0.30434782608695654,0.20945945945945946,7.0
20180113.0,10.0,9.0,109.0,8.0,9.0,14/14/8,nan,SMILING PRIDE,A344,A Sanna,nan,10.0,C W Chang,69,+7,1220.0,-19,1.22.68,4.0,-,0.0,1,B-/H1/TT1,Fung Kok Po,O'Reilly,Salkantay,PP,122.0,TURF - C+3 Course,1400M,3,14,14,8,6.626835097302889,6.6696881798405,6.6436517069427925,nan,nan,nan,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,25.0,0.0,0.2857142857142857,0.16793893129770993,3.5
20180113.0,10.0,1.0,23.0,7.0,1.0,-,nan,RAGING BLITZKRIEG,B147,S Clipperton,nan,7.0,J Size,80,-13,1122.0,0,nan,4.0,-,1021800.0,1,nan,Hayden Pong Hei Ting,Shamardal,Adja,PP,133.0,TURF - C+3 Course,1400M,3,6.7382723112128255,6.666666666666686,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,4.0,1.9089152635937068,0.22123893805309736,0.4482758620689655,7.205906707148772
20180113.0,10.0,12.0,6.3,6.0,12.0,5/6/2/2/4/3,nan,MERRYGOWIN,V396,C Schofield,nan,8.0,P O'Sullivan,62,-5,1097.0,-14,1.23.02,5.0,-,1081700.0,1,B,Merry-Go-Lucky Syndicate,Castledale,Sweet Fascination,PPG,115.0,TURF - C+3 Course,1400M,3,5,6,2,2,4,3,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5,3.0,1.0,0.22424242424242424,0.25806451612903225,8.5
20180113.0,10.0,5.0,133.0,5.0,5.0,12,nan,HAPPY GUY,A365,N Callan,nan,9.0,L Ho,72,+18,1113.0,+5,nan,4.0,-,91700.0,1,H,Gibson Lau Wai Chi Lau Wai Kin & Cheng Hop Ming,Alamosa,Shy Belt,PP,125.0,TURF - C+3 Course,1400M,3,12,6.666666666666686,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,H,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,5.0,1.9089152635937068,0.24855491329479767,0.1984732824427481,7.205906707148772
20180113.0,10.0,6.0,4.0,4.0,6.0,5,nan,TURIN REDSTAR,B092,Z Purton,nan,1.0,F C Lor,72,-23,1139.0,0,nan,4.0,-,2361100.0,+ 1,CP/TT1,Tsoi Huk Yam Ken Huang Jian Hua & Sheldon Tse Hiu Tung,Kyllachy,Meddle,PP,125.0,TURF - C+3 Course,1400M,3,5,6.666666666666686,6.6841936518114515,6.626835097302889,6.6696881798405,6.6436517069427925,CP,nan,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,1.0,1.9089152635937068,0.3622448979591837,0.4166666666666667,7.205906707148772
20180113.0,10.0,13.0,3.7,3.0,13.0,5/9/9/2/1,nan,SAM'S LOVE,A088,K Teetan,nan,3.0,C H Yip,62,+4,1051.0,+2,1.22.87,4.0,-,569900.0,1,B/TT,Samuel Choi Lin Hung,Smart Missile,Dashie Diva,PPG,115.0,TURF - C+3 Course,1400M,3,5,9,9,2,1,6.6436517069427925,B,TT,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5,2.0,1.0,0.24770642201834864,0.23931623931623933,8.5
20180113.0,10.0,4.0,5.1,2.0,4.0,5/7/8/4/8/12,nan,BULLISH SMART,S221,H T Mo,nan,4.0,A S Cruz,74,-1,1143.0,0,1.21.82,7.0,-,700850.0,* 1,CP/TT,Wong Wing Keung,Soldier Hollow,Desabina,ISG,120.0,TURF - C+3 Course,1400M,3,5,7,8,4,8,12,CP,TT,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.2,0.2634146341463415,3.5
20180113.0,10.0,2.0,17.0,1.0,2.0,11/7/6/7/1/6,nan,STAR MAJESTIC,S093,B Prebble,nan,2.0,P O'Sullivan,78,+8,1130.0,-2,1.22.17,7.0,-,2553600.0,2,V,Glenealy Winner Syndicate,Sakhee's Secret,Dantessa,PPG,131.0,TURF - C+3 Course,1400M,3,11,7,6,7,1,6,V,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.2534246575342466,0.25806451612903225,3.5
20180113.0,2.0,7.0,91.0,14.0,7.0,12/6/10/9/3/5,nan,MUTUAL JOY,T282,N Callan,nan,8.0,L Ho,51,+8,1083.0,+13,1.23.02,5.0,-,30800.0,1,B/H,Leung Kwan Tong,Snitzel,Trois Couleurs,PPG,124.0,TURF - C+3 Course,1400M,4,12,6,10,9,3,5,B,H,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,6.0,0.0,0.24855491329479767,0.1984732824427481,2.5
20180113.0,2.0,13.0,21.0,13.0,13.0,5/4/6/8/4/2,nan,MONEY WINNER,A055,W M Lai,nan,2.0,Y S Tsui,43,+6,1034.0,+9,1.23.52,5.0,-,834460.0,1,B,Mr & Mrs Lo Chung Yin and Lo Chin Pang,Mastercraftsman,Just A Dream,PPG,116.0,TURF - C+3 Course,1400M,4,5,4,6,8,4,2,B,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,6.0,0.0,0.12,0.2169811320754717,2.5
20180113.0,2.0,8.0,33.0,12.0,8.0,7/12/6/13/8/12,nan,PRESIDENTPARAMOUNT,S420,M Chadwick,nan,7.0,C W Chang,51,+6,1170.0,+13,1.21.96,7.0,-,1051600.0,* 1,B/XB,Mr & Mrs Cheung Yat Yuen,Danerich,Magical Slice,PPG,124.0,TURF - C+3 Course,1400M,4,7,12,6,13,8,12,B,XB,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4,9.0,4.0,0.1271186440677966,0.16793893129770993,7.0
20180113.0,2.0,11.0,47.0,11.0,11.0,8/6/12/12,nan,KIWI SUNRISE,A077,C Schofield,nan,13.0,C H Yip,45,+6,1100.0,+22,nan,4.0,-,132000.0,* 1,nan,Dr the Hon Tang Ying Yen Henry,Darci Brahma,Diamond Deck,PPG,118.0,TURF - C+3 Course,1400M,4,8,6,12,12,6.6696881798405,6.6436517069427925,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.22605575489925495,8.0,1.9089152635937068,0.22424242424242424,0.23931623931623933,7.205906707148772
