Draw,Rtg.,Rtg.+/-,Horse Wt. (Declaration),Wt.+/- (vs Declaration),Age,Season Stakes,AWT,class,Runs_1,Runs_2,Runs_3,Runs_4,Runs_5,Runs_6,B,H,TT,CP,V,XB,SR,P,PC,E,BO,PS,SB,Sex_c,Sex_f,Sex_g,Sex_h,Sex_m,Sex_r,going_FAST,going_GOOD,going_GOOD TO FIRM,going_GOOD TO YIELDING,going_WET SLOW,going_YIELDING,raceCourse_HV,raceCourse_ST,SireRank,DamRank,horseRank,HorseMatchRank,JockeyRank,TrainerRank
5.0,64.0,3.0,1038.0,-2.0,3.0,788600.0,115.0,3.0,9.0,5.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.375,11.0,0.12650602409638553,0.21568627450980393
12.0,67.0,47.0,1095.0,-3.0,4.0,331800.0,120.0,3.0,14.0,2.0,6.5646234676007005,6.536055923473142,6.447611710323574,6.440471353108492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.2222222222222222,9.0,0.19148936170212766,0.22395833333333334
11.0,80.0,10.0,1163.0,-7.0,6.0,86450.0,133.0,3.0,14.0,7.0,9.0,6.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,4.0,0.43781094527363185,0.2857142857142857
4.0,62.0,4.0,1030.0,6.0,7.0,1682925.0,115.0,3.0,10.0,8.0,6.5646234676007005,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.24761904761904763,0.24615384615384617
8.0,72.0,9.0,1155.0,-16.0,4.0,234650.0,125.0,3.0,5.0,6.675307411100033,6.5646234676007005,6.536055923473142,6.447611710323574,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.25925925925925924,0.2719298245614035
10.0,68.0,1.0,1104.0,2.0,5.0,148200.0,119.0,3.0,6.0,3.0,9.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.23497267759562843,0.3105590062111801
13.0,74.0,-4.0,1162.0,0.0,5.0,1358500.0,127.0,3.0,2.0,12.0,10.0,13.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,8.0,0.47058823529411764,13.0,0.30434782608695654,0.28160919540229884
7.0,66.0,25.0,1145.0,6.0,5.0,1529200.0,114.0,3.0,1.0,1.0,3.0,6.0,7.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.23076923076923078,10.0,0.056179775280898875,0.2222222222222222
2.0,64.0,30.0,1076.0,0.0,5.0,3204825.0,117.0,3.0,2.0,5.0,3.0,5.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.4444444444444444,12.0,0.4896265560165975,0.32038834951456313
7.0,47.0,6.0,1129.0,21.0,4.0,0.0,120.0,4.0,14.0,12.0,6.5646234676007005,6.536055923473142,6.447611710323574,6.440471353108492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.24761904761904763,0.17757009345794392
5.0,60.0,-6.0,1197.0,-11.0,4.0,1000825.0,133.0,4.0,11.0,13.0,14.0,13.0,12.0,6.440471353108492,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.18181818181818182,10.0,0.11764705882352941,0.28160919540229884
9.0,50.0,33.0,1061.0,10.0,3.0,163800.0,123.0,4.0,10.0,4.0,6.5646234676007005,6.536055923473142,6.447611710323574,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.19148936170212766,0.21568627450980393
3.0,41.0,29.0,1112.0,29.0,4.0,475650.0,112.0,4.0,11.0,6.0,12.0,8.0,6.0,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.23497267759562843,0.32857142857142857
12.0,52.0,2.0,1100.0,-19.0,4.0,0.0,125.0,4.0,12.0,6.675307411100033,6.5646234676007005,6.536055923473142,6.447611710323574,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.23076923076923078,0.18556701030927836
11.0,59.0,25.0,1022.0,3.0,8.0,117600.0,130.0,4.0,14.0,2.0,4.0,6.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,0.17037037037037037,0.22395833333333334
14.0,57.0,-18.0,1151.0,11.0,4.0,2071950.0,123.0,4.0,10.0,3.0,9.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,0.14754098360655737,0.3772455089820359
1.0,60.0,-20.0,1230.0,14.0,4.0,2349825.0,131.0,4.0,10.0,12.0,12.0,12.0,11.0,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.5,0.0759493670886076,0.18032786885245902
4.0,41.0,3.0,1038.0,17.0,5.0,0.0,114.0,4.0,7.0,8.0,9.0,13.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,0.20388349514563106,0.16455696202531644
2.0,52.0,-5.0,1112.0,3.0,4.0,508200.0,125.0,4.0,6.0,11.0,7.0,3.0,3.0,6.440471353108492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.5,12.5,0.30434782608695654,0.21568627450980393
10.0,49.0,27.0,1122.0,7.0,5.0,753900.0,122.0,4.0,5.0,2.0,6.0,9.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.16666666666666666,9.0,0.25925925925925924,0.20476190476190476
6.0,46.0,5.0,1111.0,5.0,6.0,869400.0,119.0,4.0,4.0,13.0,10.0,10.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.3125,11.0,0.3219178082191781,0.32038834951456313
8.0,51.0,20.0,1146.0,15.0,5.0,1041600.0,124.0,4.0,2.0,4.0,5.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.625,14.0,0.43781094527363185,0.3105590062111801
13.0,51.0,-14.0,1107.0,37.0,4.0,987000.0,124.0,4.0,7.0,9.0,4.0,2.0,6.447611710323574,6.440471353108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,0.5,12.5,0.4896265560165975,0.24615384615384617
13.0,25.0,8.0,1198.0,-16.0,5.0,0.0,118.0,5.0,13.0,6.0,11.0,8.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.20388349514563106,0.16455696202531644
2.0,16.0,3.0,1020.0,2.0,5.0,0.0,108.0,5.0,12.0,14.0,11.0,12.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.056179775280898875,0.16455696202531644
7.0,33.0,-6.0,1210.0,17.0,5.0,0.0,126.0,5.0,11.0,11.0,13.0,10.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,5.0,0.2356687898089172,0.20476190476190476
3.0,29.0,6.0,1071.0,16.0,5.0,22050.0,122.0,5.0,11.0,11.0,10.0,5.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.23076923076923078,0.18032786885245902
12.0,38.0,8.0,1045.0,27.0,4.0,507150.0,131.0,5.0,13.0,10.0,9.0,11.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0707070707070707,0.2564102564102564
9.0,24.0,4.0,1154.0,-18.0,5.0,170100.0,115.0,5.0,5.0,9.0,13.0,12.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.17037037037037037,0.07964601769911504
1.0,31.0,17.0,1163.0,8.0,4.0,299250.0,124.0,5.0,11.0,6.0,9.0,10.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.3333333333333333,11.5,0.43781094527363185,0.3105590062111801
14.0,40.0,16.0,1108.0,9.0,6.0,0.0,133.0,5.0,6.0,11.0,8.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.11764705882352941,0.2719298245614035
5.0,39.0,16.0,1196.0,-1.0,8.0,381150.0,132.0,5.0,5.0,10.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.3333333333333333,11.5,0.25925925925925924,0.1746031746031746
10.0,38.0,5.0,1108.0,-8.0,7.0,116550.0,131.0,5.0,11.0,14.0,11.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.19148936170212766,0.17757009345794392
11.0,39.0,19.0,1123.0,5.0,4.0,220500.0,130.0,5.0,11.0,8.0,5.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.23497267759562843,0.18556701030927836
8.0,36.0,18.0,1103.0,7.0,4.0,327600.0,129.0,5.0,3.0,11.0,12.0,11.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.25,10.0,0.2978723404255319,0.2857142857142857
6.0,37.0,-8.0,1092.0,-8.0,4.0,976500.0,130.0,5.0,6.0,9.0,6.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.6666666666666666,14.0,0.4896265560165975,0.21568627450980393
